,reals_0,reals_1,reals_2,reals_3,reals_4,reals_5,reals_6,reals_7,imags_0,imags_1,imags_2,imags_3,imags_4,imags_5,imags_6,imags_7
669,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.1687435922401616e-06,4.337477787441239e-06,6.506193188693033e-06,8.674880399343115e-06,1.084353002312571e-05,1.3012132664290566e-05,1.5180678927731823e-05
681,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06,8.674880399343115e-06,1.084353002312571e-05,1.3012132664290564e-05,1.5180678927731826e-05
777,0.9999999999999999,0.9999999985139153,0.9999999940556774,0.9999999866253367,0.9999999762229766,0.9999999628487136,0.9999999465026983,0.9999999271851138,0.0,2.1687436345935945e-06,4.337478126267804e-06,6.506194332227664e-06,8.674883109927047e-06,1.0843535317193066e-05,1.3012141812350501e-05,1.5180693454346177e-05
784,0.9999999999999999,0.999999998501669,0.9999999940066925,0.9999999865151209,0.9999999760270376,0.9999999625425599,0.999999946061838,0.9999999265850559,0.0,2.1687436300971222e-06,4.33747809029609e-06,6.506194210823508e-06,8.67488282215549e-06,1.0843534755142405e-05,1.3012140841133656e-05,1.5180691912102356e-05
788,0.9999999999999999,0.9999999986979323,0.9999999947917453,0.9999999882814872,0.9999999791672379,0.9999999674491103,0.9999999531272487,0.9999999362018294,0.0,2.1687437008159606e-06,4.337478656045617e-06,6.506196120221496e-06,8.674887348113794e-06,1.084354359484919e-05,1.3012156116029677e-05,1.5180716167851392e-05
797,0.9999999999999999,0.9999999985042352,0.9999999940169572,0.9999999865382163,0.999999976068096,0.9999999626067131,0.9999999461542182,0.9999999267107943,0.0,2.168743631739016e-06,4.337478103431208e-06,6.506194255154339e-06,8.674882927235319e-06,1.0843534960374799e-05,1.3012141195771726e-05,1.5180692475247927e-05
830,0.9999999999999999,0.9999999985467215,0.9999999941869021,0.9999999869205911,0.99999997674787,0.9999999636688527,0.9999999476836865,0.9999999287925505,0.0,2.1687436632106357e-06,4.337478355203472e-06,6.506195104881817e-06,8.674884941391184e-06,1.0843538894240398e-05,1.301214799342269e-05,1.518070326953679e-05
844,0.9999999999999999,0.9999999984591091,0.9999999938364539,0.9999999861320856,0.99999997534609,0.999999961478587,0.9999999445297316,0.9999999244997119,0.0,2.1687435955118454e-06,4.337477813614671e-06,6.506193277028168e-06,8.674880608729442e-06,1.0843530432081733e-05,1.3012133370963093e-05,1.5180680049895093e-05
871,0.9999999999999999,0.9999999985048205,0.9999999940192988,0.9999999865434851,0.9999999760774628,0.9999999626213486,0.9999999461752932,0.9999999267394799,0.0,2.168743631928803e-06,4.337478104949505e-06,6.506194260278562e-06,8.674882939381551e-06,1.084353498409771e-05,1.3012141236764505e-05,1.5180692540342171e-05
875,0.9999999999999999,0.999999998459088,0.9999999938363698,0.9999999861318966,0.999999975345754,0.9999999614780621,0.9999999445289758,0.9999999244986831,0.0,2.168743595507535e-06,4.337477813580188e-06,6.506193276911789e-06,8.67488060845358e-06,1.0843530431542945e-05,1.3012133370032068e-05,1.5180680048416675e-05
895,0.9999999999999999,0.9999999984587811,0.9999999938351414,0.9999999861291324,0.9999999753408401,0.9999999614703844,0.9999999445179194,0.9999999244836341,0.0,2.1687435954476187e-06,4.337477813100859e-06,6.506193275294056e-06,8.67488060461896e-06,1.0843530424053475e-05,1.301213335709032e-05,1.518068002786574e-05
915,0.9999999999999999,0.9999999985050104,0.999999994020059,0.9999999865451953,0.9999999760805031,0.9999999626260992,0.999999946182134,0.9999999267487908,0.0,2.1687436320333625e-06,4.337478105785971e-06,6.506194263101624e-06,8.674882946073204e-06,1.0843534997167235e-05,1.301214125934841e-05,1.5180692576204132e-05
933,0.9999999999999999,0.9999999984085144,0.9999999936340768,0.9999999856767456,0.9999999745366174,0.9999999602138281,0.9999999427085515,0.9999999220210013,0.0,2.168743446095287e-06,4.337476618286409e-06,6.506189242818932e-06,8.674871046237875e-06,1.0843511755537428e-05,1.3012101098310675e-05,1.5180628802899298e-05
963,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.168743592240161e-06,4.337477787441238e-06,6.506193188693031e-06,8.674880399343115e-06,1.084353002312571e-05,1.3012132664290562e-05,1.5180678927731823e-05
1001,0.9999999999999999,0.9999999985139543,0.9999999940558341,0.9999999866256893,0.9999999762236034,0.9999999628496928,0.9999999465041083,0.9999999271870329,0.0,2.1687436346053064e-06,4.3374781263614985e-06,6.506194332543876e-06,8.674883110676568e-06,1.0843535318656942e-05,1.3012141814880001e-05,1.5180693458362787e-05
1026,0.9999999999999999,0.9999999982432021,0.9999999929728299,0.9999999841889471,0.9999999718916593,0.999999956081115,0.999999936757505,0.9999999139210621,0.0,2.1687433004744406e-06,4.337475453323058e-06,6.506185311086872e-06,8.67486172664058e-06,1.0843493553359409e-05,1.3012069645285903e-05,1.5180578857296786e-05
1115,0.9999999999999999,0.999999998469753,0.9999999938790292,0.9999999862278797,0.9999999755163905,0.9999999617446814,0.9999999449129063,0.9999999250212542,0.0,2.168743598755193e-06,4.337477839561413e-06,6.5061933645982184e-06,8.67488081630225e-06,1.084353083749573e-05,1.3012134071515004e-05,1.5180681162339084e-05
1262,0.9999999999999999,0.9999999985039952,0.9999999940159975,0.9999999865360573,0.9999999760642575,0.9999999626007156,0.9999999461455816,0.9999999266990394,0.0,2.1687436316946764e-06,4.33747810307649e-06,6.506194253957166e-06,8.674882924397594e-06,1.0843534954832415e-05,1.301214118619458e-05,1.5180692460039948e-05
1284,0.9999999999999999,0.9999999985049196,0.999999994019695,0.999999986544376,0.9999999760790469,0.9999999626238236,0.9999999461788573,0.999999926744331,0.0,2.168743631888594e-06,4.337478104627828e-06,6.50619425919291e-06,8.67488293680817e-06,1.0843534979071625e-05,1.3012141228079534e-05,1.5180692526550933e-05
1287,0.9999999999999999,0.99999999845911,0.9999999938364573,0.9999999861320934,0.9999999753461037,0.9999999614786087,0.9999999445297626,0.999999924499754,0.0,2.1687435955118594e-06,4.337477813614779e-06,6.5061932770285295e-06,8.674880608730301e-06,1.0843530432083408e-05,1.3012133370965991e-05,1.5180680049899704e-05
1326,0.9999999999999999,0.9999999984697543,0.9999999938790345,0.9999999862278918,0.9999999755164118,0.999999961744715,0.9999999449129546,0.9999999250213198,0.0,2.1687435987552244e-06,4.3374778395616635e-06,6.50619336459907e-06,8.674880816304265e-06,1.0843530837499667e-05,1.301213407152181e-05,1.518068116234988e-05
1327,0.9999999999999999,0.9999999985312147,0.9999999941248756,0.9999999867810329,0.9999999764997688,0.9999999632811998,0.999999947125475,0.9999999280327773,0.0,2.1687436427468957e-06,4.3374781914940495e-06,6.506194552365328e-06,8.674883631731825e-06,1.0843536336335452e-05,1.301214357341256e-05,1.518069625081751e-05
1339,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06,8.674880399343115e-06,1.0843530023125711e-05,1.3012132664290564e-05,1.5180678927731823e-05
1421,0.9999999999999999,0.9999999984516839,0.9999999938067531,0.9999999860652597,0.9999999752272914,0.9999999612929701,0.9999999442624528,0.9999999241359313,0.0,2.1687435747781967e-06,4.337477647746025e-06,6.506192717224565e-06,8.67487928179779e-06,1.0843527840444014e-05,1.3012128892667325e-05,1.518067293862901e-05
1436,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.168743592240162e-06,4.337477787441239e-06,6.506193188693034e-06,8.674880399343115e-06,1.0843530023125711e-05,1.3012132664290564e-05,1.5180678927731823e-05
1472,0.9999999999999999,0.9999999985046522,0.9999999940186252,0.9999999865419695,0.9999999760747683,0.9999999626171386,0.9999999461692306,0.9999999267312283,0.0,2.1687436318274437e-06,4.337478104138629e-06,6.506194257541874e-06,8.674882932894627e-06,1.0843534971428047e-05,1.3012141214871558e-05,1.5180692505577408e-05
1492,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06,8.674880399343116e-06,1.084353002312571e-05,1.3012132664290566e-05,1.5180678927731823e-05
1514,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.168743592240162e-06,4.3374777874412385e-06,6.506193188693034e-06,8.674880399343116e-06,1.0843530023125711e-05,1.3012132664290564e-05,1.5180678927731826e-05
1519,0.9999999999999999,0.9999999985041703,0.9999999940166983,0.9999999865376337,0.9999999760670601,0.9999999626050947,0.9999999461518875,0.9999999267076225,0.0,2.1687436316411913e-06,4.3374781026486095e-06,6.506194252513078e-06,8.674882920974588e-06,1.0843534948146914e-05,1.3012141174642174e-05,1.5180692441695393e-05
1528,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06,8.674880399343115e-06,1.0843530023125711e-05,1.3012132664290564e-05,1.5180678927731826e-05
1610,0.9999999999999999,0.9999999984767916,0.9999999939071837,0.9999999862912275,0.9999999756290082,0.9999999619206452,0.9999999451662923,0.999999925366137,0.0,2.168743603867855e-06,4.337477880462588e-06,6.50619350263899e-06,8.67488114350766e-06,1.0843531476562924e-05,1.3012135175810717e-05,1.5180682915896485e-05
1745,0.9999999999999999,0.999999998503883,0.9999999940155483,0.9999999865350465,0.9999999760624606,0.999999962597908,0.9999999461415385,0.9999999266935362,0.0,2.168743631673061e-06,4.337478102903567e-06,6.506194253373556e-06,8.674882923014228e-06,1.0843534952130549e-05,1.3012141181525802e-05,1.5180692452626174e-05
1751,0.9999999999999999,0.9999999985504389,0.9999999942017718,0.9999999869540477,0.9999999768073481,0.9999999637617867,0.9999999478175107,0.9999999289746988,0.0,2.1687436650999406e-06,4.33747837031787e-06,6.506195155892683e-06,8.674885062305073e-06,1.0843539130398424e-05,1.3012148401499717e-05,1.5180703917540405e-05
1780,0.9999999999999999,0.9999999994446858,0.999999997778743,0.9999999950021723,0.9999999911149746,0.999999986117151,0.9999999800087033,0.9999999727896329,0.0,2.1687450555729616e-06,4.337489494077926e-06,6.506232698447089e-06,8.67497405161303e-06,1.0843712936508909e-05,1.3012448736068652e-05,1.5181180833227152e-05
1852,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06,8.674880399343116e-06,1.084353002312571e-05,1.3012132664290566e-05,1.5180678927731826e-05
1892,0.9999999999999999,0.9999999986430329,0.9999999945721469,0.9999999877873889,0.9999999782888365,0.9999999660765985,0.9999999511508147,0.9999999335116565,0.0,2.168743726949705e-06,4.337478865114628e-06,6.506196825824111e-06,8.674889020635717e-06,1.0843546861449366e-05,1.3012161760621428e-05,1.5180725131078837e-05
1911,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06,8.674880399343115e-06,1.0843530023125711e-05,1.3012132664290564e-05,1.5180678927731826e-05
1979,0.9999999999999999,0.9999999994399735,0.9999999977598938,0.9999999949597618,0.9999999910395784,0.9999999859993444,0.9999999798390617,0.9999999725587323,0.0,2.1687450541204763e-06,4.337489482458052e-06,6.506232659230026e-06,8.674973958654079e-06,1.0843712754948506e-05,1.3012448422332371e-05,1.5181180335025732e-05
2010,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.168743592240161e-06,4.337477787441238e-06,6.506193188693031e-06,8.674880399343113e-06,1.084353002312571e-05,1.3012132664290564e-05,1.5180678927731821e-05
2095,0.9999999999999999,0.9999999985308649,0.9999999941234762,0.9999999867778837,0.9999999764941706,0.9999999632724529,0.9999999471128794,0.9999999280156332,0.0,2.1687436427370277e-06,4.337478191415107e-06,6.5061945520989015e-06,8.674883631100297e-06,1.0843536335102016e-05,1.3012143571281186e-05,1.5180696247432994e-05
2113,0.9999999999999999,0.9999999985926947,0.9999999943707953,0.9999999873343495,0.9999999774834365,0.9999999648181682,0.9999999493386875,0.99999993104517,0.0,2.168743695396376e-06,4.337478612688676e-06,6.506195973890352e-06,8.674887001249906e-06,1.0843542917368414e-05,1.3012154945317031e-05,1.5180714308754528e-05
2181,0.9999999999999999,0.9999999996816923,0.9999999987267689,0.9999999971352302,0.9999999949070766,0.9999999920423078,0.9999999885409249,0.9999999844029277,0.0,2.1687451203350077e-06,4.337490012174239e-06,6.506234447021952e-06,8.674978196382474e-06,1.0843721031760225e-05,1.3012462724659772e-05,1.518120304658584e-05
2186,0.9999999999999999,0.9999999985048205,0.9999999940192988,0.9999999865434851,0.9999999760774628,0.9999999626213486,0.9999999461752932,0.9999999267394799,0.0,2.1687436319288043e-06,4.337478104949506e-06,6.5061942602785625e-06,8.674882939381547e-06,1.0843534984097713e-05,1.3012141236764509e-05,1.5180692540342173e-05
2255,0.9999999999999999,0.9999999985045183,0.9999999940180899,0.999999986540765,0.9999999760726273,0.9999999626137929,0.999999946164413,0.9999999267246708,0.0,2.1687436318679077e-06,4.337478104462342e-06,6.5061942586343936e-06,8.67488293548429e-06,1.084353497648593e-05,1.3012141223611483e-05,1.5180692519455886e-05
2263,0.9999999999999999,0.9999999985042352,0.9999999940169572,0.9999999865382163,0.999999976068096,0.9999999626067131,0.9999999461542182,0.9999999267107943,0.0,2.1687436317390156e-06,4.337478103431209e-06,6.506194255154339e-06,8.674882927235317e-06,1.0843534960374797e-05,1.3012141195771726e-05,1.5180692475247922e-05
2266,0.9999999999999999,0.9999999985029593,0.9999999940118536,0.9999999865267334,0.999999976047682,0.9999999625748164,0.9999999461082871,0.999999926648278,0.0,2.168743630732214e-06,4.337478095376813e-06,6.506194227970877e-06,8.674882862800846e-06,1.0843534834527236e-05,1.3012140978309293e-05,1.5180692129929665e-05
2292,0.9999999999999999,0.9999999985310538,0.999999994124232,0.9999999867795843,0.9999999764971936,0.9999999632771764,0.999999947119682,0.9999999280248927,0.0,2.168743642039952e-06,4.337478185838513e-06,6.50619453327799e-06,8.674883586488061e-06,1.0843536247969475e-05,1.3012143420717724e-05,1.5180696008346725e-05
2315,0.9999999999999999,0.9999999985140161,0.9999999940560808,0.9999999866262446,0.9999999762245905,0.9999999628512354,0.9999999465063294,0.9999999271900559,0.0,2.1687436346133986e-06,4.337478126426235e-06,6.5061943327623625e-06,8.674883111194461e-06,1.0843535319668445e-05,1.3012141816627864e-05,1.518069346113832e-05
2319,0.9999999999999999,0.9999999985467215,0.9999999941869021,0.9999999869205911,0.99999997674787,0.9999999636688527,0.9999999476836865,0.9999999287925505,0.0,2.1687436632106357e-06,4.337478355203472e-06,6.506195104881816e-06,8.674884941391183e-06,1.0843538894240397e-05,1.301214799342269e-05,1.518070326953679e-05
2322,0.9999999999999999,0.9999999985360679,0.9999999941442885,0.9999999868247111,0.9999999765774191,0.9999999634025285,0.9999999473001887,0.999999928270582,0.0,2.168743643785507e-06,4.3374781998029455e-06,6.506194580407869e-06,8.67488369820307e-06,1.0843536466162203e-05,1.301214379775338e-05,1.5180696607062793e-05
2344,0.9999999999999999,0.9999999985140161,0.9999999940560808,0.9999999866262446,0.9999999762245905,0.9999999628512354,0.9999999465063294,0.9999999271900559,0.0,2.168743634613399e-06,4.3374781264262355e-06,6.5061943327623625e-06,8.67488311119446e-06,1.0843535319668445e-05,1.3012141816627867e-05,1.518069346113832e-05
2364,0.9999999999999999,0.9999999985476936,0.9999999941907912,0.9999999869293416,0.9999999767634261,0.9999999636931594,0.9999999477186878,0.999999928840191,0.0,2.1687436635154003e-06,4.337478357641579e-06,6.506195113110388e-06,8.674884960895826e-06,1.0843538932335099e-05,1.3012148059249697e-05,1.5180703374066438e-05
2401,0.9999999999999999,0.9999999982680922,0.99999999307239,0.9999999844129562,0.9999999722898962,0.9999999567033567,0.999999937653527,0.9999999151406381,0.0,2.1687433164057445e-06,4.337475580773149e-06,6.50618574122901e-06,8.674862746230389e-06,1.0843495544729746e-05,1.3012073086340047e-05,1.5180584321499894e-05
2503,0.9999999999999999,0.99999999849056,0.9999999939622563,0.999999986415141,0.9999999758492991,0.9999999622648502,0.9999999456619483,0.9999999260407811,0.0,2.1687436051070084e-06,4.337477890375871e-06,6.506193536096631e-06,8.674881222815705e-06,1.084353163146407e-05,1.301213544348544e-05,1.5180683340964441e-05
2515,0.9999999999999999,0.9999999986660771,0.9999999946643247,0.9999999879947917,0.999999978657559,0.9999999666527402,0.9999999519804814,0.9999999346409614,0.0,2.1687436852009857e-06,4.3374785311261415e-06,6.5061956986200975e-06,8.6748863487684e-06,1.0843541643017977e-05,1.301215274329757e-05,1.5180710812138204e-05
2519,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06,8.674880399343115e-06,1.0843530023125711e-05,1.3012132664290564e-05,1.5180678927731823e-05
2578,0.9999999999999999,0.9999999985039952,0.9999999940159975,0.9999999865360573,0.9999999760642575,0.9999999626007156,0.9999999461455816,0.9999999266990394,0.0,2.1687436316946764e-06,4.33747810307649e-06,6.506194253957164e-06,8.674882924397596e-06,1.0843534954832415e-05,1.301214118619458e-05,1.5180692460039946e-05
2586,0.9999999999999999,0.999999998501669,0.9999999940066925,0.9999999865151209,0.9999999760270376,0.9999999625425599,0.999999946061838,0.9999999265850559,0.0,2.1687436300971222e-06,4.33747809029609e-06,6.506194210823509e-06,8.674882822155488e-06,1.0843534755142407e-05,1.3012140841133659e-05,1.5180691912102358e-05
2609,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06,8.674880399343116e-06,1.084353002312571e-05,1.3012132664290566e-05,1.5180678927731826e-05
2649,0.9999999999999999,0.9999999985044717,0.999999994017904,0.9999999865403464,0.9999999760718828,0.9999999626126299,0.9999999461627382,0.9999999267223911,0.0,2.168743631789605e-06,4.337478103835927e-06,6.506194256520251e-06,8.67488293047302e-06,1.0843534966698379e-05,1.3012141206698781e-05,1.5180692492599486e-05
2669,0.9999999999999999,0.9999999964722069,0.9999999858889043,0.9999999682503217,0.9999999435568416,0.999999911808999,0.9999998730074828,0.999999827153134,0.0,2.1687398929804783e-06,4.3374481934926614e-06,6.5060933098416115e-06,8.674643651879073e-06,1.0843067631776765e-05,1.3011333664799632e-05,1.5179410170078945e-05
2686,0.9999999999999999,0.9999999985196025,0.9999999940784269,0.9999999866765233,0.9999999763139745,0.9999999629908978,0.9999999467074427,0.9999999274637928,0.0,2.1687436363911005e-06,4.3374781406478314e-06,6.506194380760095e-06,8.674883224966344e-06,1.0843535541877854e-05,1.3012142200602976e-05,1.5180694070871403e-05
2702,0.9999999999999999,0.9999999985050104,0.999999994020059,0.9999999865451953,0.9999999760805031,0.9999999626260992,0.999999946182134,0.9999999267487908,0.0,2.1687436320333625e-06,4.337478105785971e-06,6.506194263101624e-06,8.674882946073204e-06,1.0843534997167235e-05,1.301214125934841e-05,1.5180692576204132e-05
2727,0.9999999999999999,0.9999999984293316,0.999999993717345,0.9999999858640936,0.9999999748696669,0.9999999607341907,0.9999999434578263,0.9999999230407708,0.0,2.168743540071727e-06,4.337477370095181e-06,6.50619178015807e-06,8.674877060620074e-06,1.0843523502248798e-05,1.3012121396355765e-05,1.5180661034932356e-05
2741,0.9999999999999999,0.9999999985137293,0.9999999940549342,0.9999999866236647,0.9999999762200042,0.9999999628440694,0.9999999464960103,0.9999999271760107,0.0,2.16874363446845e-06,4.337478125266649e-06,6.506194328848778e-06,8.674883101917887e-06,1.0843535301550312e-05,1.3012141785320101e-05,1.5180693411423443e-05
