,reals_0,reals_1,reals_2,reals_3,imags_0,imags_1,imags_2,imags_3
554,0.9999999999999999,0.9999999984697383,0.9999999938789709,0.9999999862277489,0.0,2.1687435987547835e-06,4.337477839558137e-06,6.506193364587167e-06
560,0.9999999999999999,0.9999999985049196,0.999999994019695,0.999999986544376,0.0,2.168743631888595e-06,4.337478104627828e-06,6.50619425919291e-06
579,0.9999999999999999,0.9999999985049196,0.999999994019695,0.999999986544376,0.0,2.1687436318885944e-06,4.337478104627829e-06,6.506194259192913e-06
601,0.9999999999999999,0.9999999985043865,0.9999999940175625,0.9999999865395786,0.0,2.1687436317713917e-06,4.337478103690219e-06,6.5061942560284865e-06
653,0.9999999999999999,0.9999999986660771,0.9999999946643247,0.9999999879947917,0.0,2.1687436852009857e-06,4.3374785311261415e-06,6.5061956986200975e-06
654,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.168743592240162e-06,4.3374777874412385e-06,6.506193188693034e-06
666,0.9999999999999999,0.9999999984784207,0.9999999939137006,0.9999999863058903,0.0,2.168743604005677e-06,4.337477881565165e-06,6.506193506360175e-06
669,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.337477787441239e-06,6.506193188693034e-06
681,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06
777,0.9999999999999999,0.9999999985132246,0.9999999940529158,0.9999999866191229,0.0,2.168743634459707e-06,4.337478125196708e-06,6.5061943286127235e-06
784,0.9999999999999999,0.999999998501669,0.9999999940066925,0.9999999865151209,0.0,2.1687436300971222e-06,4.33747809029609e-06,6.506194210823508e-06
788,0.9999999999999999,0.9999999986979323,0.9999999947917453,0.9999999882814872,0.0,2.168743700815961e-06,4.337478656045618e-06,6.506196120221498e-06
797,0.9999999999999999,0.9999999985042352,0.9999999940169572,0.9999999865382163,0.0,2.168743631739016e-06,4.337478103431208e-06,6.506194255154339e-06
830,0.9999999999999999,0.9999999985467215,0.9999999941869021,0.9999999869205911,0.0,2.1687436632106357e-06,4.337478355203472e-06,6.506195104881817e-06
844,0.9999999999999999,0.9999999984591091,0.9999999938364539,0.9999999861320856,0.0,2.1687435955118454e-06,4.337477813614671e-06,6.506193277028168e-06
871,0.9999999999999999,0.9999999985048205,0.9999999940192988,0.9999999865434851,0.0,2.168743631928803e-06,4.337478104949505e-06,6.506194260278562e-06
875,0.9999999999999999,0.999999998459088,0.9999999938363698,0.9999999861318966,0.0,2.168743595507535e-06,4.337477813580188e-06,6.506193276911789e-06
895,0.9999999999999999,0.9999999984587811,0.9999999938351414,0.9999999861291324,0.0,2.1687435954476187e-06,4.337477813100859e-06,6.506193275294056e-06
915,0.9999999999999999,0.9999999985050104,0.999999994020059,0.9999999865451953,0.0,2.1687436320333625e-06,4.337478105785971e-06,6.506194263101624e-06
933,0.9999999999999999,0.9999999984085144,0.9999999936340768,0.9999999856767456,0.0,2.168743446095287e-06,4.337476618286409e-06,6.506189242818932e-06
963,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.168743592240161e-06,4.337477787441238e-06,6.506193188693031e-06
1001,0.9999999999999999,0.9999999985139543,0.9999999940558341,0.9999999866256893,0.0,2.1687436346053064e-06,4.3374781263614985e-06,6.506194332543875e-06
1026,0.9999999999999999,0.9999999982432021,0.9999999929728299,0.9999999841889471,0.0,2.1687433004744406e-06,4.337475453323058e-06,6.506185311086872e-06
1115,0.9999999999999999,0.999999998469753,0.9999999938790292,0.9999999862278797,0.0,2.168743598755193e-06,4.337477839561413e-06,6.5061933645982184e-06
1262,0.9999999999999999,0.9999999985039952,0.9999999940159975,0.9999999865360573,0.0,2.1687436316946764e-06,4.33747810307649e-06,6.506194253957166e-06
1284,0.9999999999999999,0.9999999985049196,0.999999994019695,0.999999986544376,0.0,2.168743631888594e-06,4.337478104627828e-06,6.50619425919291e-06
1287,0.9999999999999999,0.99999999845911,0.9999999938364573,0.9999999861320934,0.0,2.1687435955118594e-06,4.337477813614779e-06,6.5061932770285295e-06
1326,0.9999999999999999,0.9999999984697543,0.9999999938790345,0.9999999862278918,0.0,2.168743598755224e-06,4.3374778395616635e-06,6.50619336459907e-06
1327,0.9999999999999999,0.9999999985312147,0.9999999941248756,0.9999999867810329,0.0,2.1687436427468957e-06,4.3374781914940495e-06,6.506194552365327e-06
1339,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06
1421,0.9999999999999999,0.9999999984516839,0.9999999938067531,0.9999999860652597,0.0,2.1687435747781967e-06,4.337477647746025e-06,6.506192717224565e-06
1436,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.168743592240162e-06,4.337477787441239e-06,6.506193188693034e-06
1472,0.9999999999999999,0.9999999985046522,0.9999999940186252,0.9999999865419695,0.0,2.1687436318274437e-06,4.337478104138629e-06,6.506194257541874e-06
1492,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06
1514,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.168743592240162e-06,4.3374777874412385e-06,6.506193188693034e-06
1519,0.9999999999999999,0.999999998503883,0.9999999940155483,0.9999999865350465,0.0,2.1687436316730605e-06,4.337478102903568e-06,6.506194253373556e-06
1528,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06
1610,0.9999999999999999,0.9999999984767916,0.9999999939071837,0.9999999862912275,0.0,2.168743603867855e-06,4.337477880462588e-06,6.5061935026389915e-06
1745,0.9999999999999999,0.999999998503883,0.9999999940155483,0.9999999865350465,0.0,2.168743631673061e-06,4.337478102903567e-06,6.506194253373556e-06
1751,0.9999999999999999,0.9999999985504389,0.9999999942017718,0.9999999869540477,0.0,2.1687436650999406e-06,4.33747837031787e-06,6.506195155892683e-06
1780,0.9999999999999999,0.9999999981783468,0.9999999927134109,0.9999999836052622,0.0,2.168743158257569e-06,4.337474315592349e-06,6.506181471269698e-06
1852,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06
1892,0.9999999999999999,0.9999999986430329,0.9999999945721469,0.9999999877873889,0.0,2.168743726949705e-06,4.337478865114628e-06,6.506196825824111e-06
1911,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06
1979,0.9999999999999999,0.9999999985034633,0.9999999940138706,0.9999999865312713,0.0,2.1687436311925095e-06,4.337478099059165e-06,6.506194240398752e-06
2010,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.337477787441238e-06,6.506193188693031e-06
2095,0.9999999999999999,0.9999999985308649,0.9999999941234762,0.9999999867778837,0.0,2.1687436427370277e-06,4.337478191415107e-06,6.5061945520989015e-06
2113,0.9999999999999999,0.9999999985926947,0.9999999943707953,0.9999999873343495,0.0,2.168743695396376e-06,4.337478612688676e-06,6.506195973890352e-06
2181,0.9999999999999999,0.9999999996816923,0.9999999987267689,0.9999999971352302,0.0,2.1687451203350077e-06,4.337490012174239e-06,6.506234447021952e-06
2186,0.9999999999999999,0.9999999985048205,0.9999999940192988,0.9999999865434851,0.0,2.168743631928804e-06,4.337478104949505e-06,6.506194260278562e-06
2255,0.9999999999999999,0.9999999985045183,0.9999999940180899,0.999999986540765,0.0,2.1687436318679073e-06,4.337478104462342e-06,6.5061942586343936e-06
2263,0.9999999999999999,0.9999999985042352,0.9999999940169572,0.9999999865382163,0.0,2.1687436317390156e-06,4.337478103431209e-06,6.506194255154339e-06
2266,0.9999999999999999,0.9999999985029593,0.9999999940118536,0.9999999865267334,0.0,2.1687436307322136e-06,4.337478095376813e-06,6.506194227970877e-06
2292,0.9999999999999999,0.9999999985310538,0.999999994124232,0.9999999867795843,0.0,2.168743642039952e-06,4.337478185838513e-06,6.50619453327799e-06
2315,0.9999999999999999,0.9999999985140161,0.9999999940560808,0.9999999866262446,0.0,2.1687436346133986e-06,4.337478126426235e-06,6.5061943327623625e-06
2319,0.9999999999999999,0.9999999985467215,0.9999999941869021,0.9999999869205911,0.0,2.1687436632106357e-06,4.337478355203472e-06,6.506195104881816e-06
2322,0.9999999999999999,0.9999999985360679,0.9999999941442885,0.9999999868247111,0.0,2.168743643785507e-06,4.337478199802946e-06,6.506194580407869e-06
2344,0.9999999999999999,0.9999999985140161,0.9999999940560808,0.9999999866262446,0.0,2.1687436346133986e-06,4.3374781264262355e-06,6.5061943327623625e-06
2364,0.9999999999999999,0.9999999985476936,0.9999999941907912,0.9999999869293416,0.0,2.1687436635154003e-06,4.337478357641579e-06,6.506195113110388e-06
2401,0.9999999999999999,0.9999999982680922,0.99999999307239,0.9999999844129562,0.0,2.1687433164057445e-06,4.337475580773149e-06,6.506185741229009e-06
2503,0.9999999999999999,0.99999999849056,0.9999999939622563,0.999999986415141,0.0,2.1687436051070084e-06,4.337477890375871e-06,6.506193536096631e-06
2515,0.9999999999999999,0.9999999986660771,0.9999999946643247,0.9999999879947917,0.0,2.1687436852009857e-06,4.3374785311261415e-06,6.5061956986200975e-06
2519,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06
2578,0.9999999999999999,0.9999999985039952,0.9999999940159975,0.9999999865360573,0.0,2.1687436316946764e-06,4.33747810307649e-06,6.506194253957164e-06
2586,0.9999999999999999,0.999999998501669,0.9999999940066925,0.9999999865151209,0.0,2.1687436300971222e-06,4.33747809029609e-06,6.506194210823509e-06
2609,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06
2649,0.9999999999999999,0.9999999985044717,0.999999994017904,0.9999999865403464,0.0,2.168743631789605e-06,4.337478103835927e-06,6.506194256520251e-06
2669,0.9999999999999999,0.9999999987066462,0.9999999948266007,0.9999999883599109,0.0,2.1687437193080243e-06,4.3374788039816306e-06,6.5061966195027574e-06
2686,0.9999999999999999,0.9999999985196025,0.9999999940784269,0.9999999866765233,0.0,2.1687436363911005e-06,4.3374781406478314e-06,6.506194380760095e-06
2702,0.9999999999999999,0.9999999985050104,0.999999994020059,0.9999999865451953,0.0,2.1687436320333625e-06,4.337478105785971e-06,6.506194263101624e-06
2727,0.9999999999999999,0.9999999994076177,0.9999999976304712,0.9999999946685612,0.0,2.16874503363793e-06,4.337489318597685e-06,6.506232106201396e-06
2741,0.9999999999999999,0.9999999981884234,0.9999999927537162,0.9999999836959447,0.0,2.168743225098605e-06,4.337474850318374e-06,6.50618327595735e-06
2775,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.168743592240161e-06,4.337477787441238e-06,6.506193188693031e-06
2796,0.9999999999999999,0.9999999984707518,0.9999999938830245,0.9999999862368706,0.0,2.168743581051589e-06,4.337477697933087e-06,6.506192886605427e-06
2810,0.9999999999999999,0.9999999985043865,0.9999999940175625,0.9999999865395786,0.0,2.168743631771392e-06,4.337478103690218e-06,6.506194256028487e-06
2818,0.9999999999999999,0.9999999984797692,0.9999999939190937,0.9999999863180248,0.0,2.1687436050672377e-06,4.337477890057626e-06,6.506193535022098e-06
2830,0.9999999999999999,0.9999999980824259,0.9999999923297276,0.9999999827419757,0.0,2.168743116264681e-06,4.337473979649628e-06,6.506180337465161e-06
2852,0.9999999999999999,0.9999999985140161,0.9999999940560808,0.9999999866262446,0.0,2.1687436346133986e-06,4.3374781264262355e-06,6.5061943327623625e-06
2878,0.9999999999999999,0.999999998504264,0.9999999940170733,0.9999999865384772,0.0,2.1687436317413864e-06,4.337478103450174e-06,6.506194255218343e-06
2901,0.9999999999999999,0.9999999985027772,0.9999999940111253,0.9999999865250946,0.0,2.168743630701682e-06,4.337478095132557e-06,6.5061942271465104e-06
2979,0.9999999999999999,0.9999999985846298,0.9999999943385367,0.99999998726177,0.0,2.1687436499108246e-06,4.3374782488055235e-06,6.506194745791754e-06
3083,0.9999999999999999,0.9999999979926023,0.9999999919704332,0.999999981933565,0.0,2.1687430679562533e-06,4.33747359318298e-06,6.5061790331446005e-06
3108,0.9999999999999999,0.9999999987165983,0.999999994866409,0.9999999884494803,0.0,2.1687437093641184e-06,4.337478724430707e-06,6.506196351020209e-06
3164,0.9999999999999999,0.9999999985140723,0.9999999940563068,0.9999999866267525,0.0,2.1687436346868046e-06,4.33747812701348e-06,6.506194334744305e-06
3167,0.9999999999999999,0.9999999985142642,0.9999999940570744,0.9999999866284799,0.0,2.168743634659329e-06,4.337478126793678e-06,6.506194334002476e-06
3259,0.9999999999999999,0.9999999985322431,0.9999999941289891,0.9999999867902878,0.0,2.1687436430654995e-06,4.337478194042878e-06,6.506194560967591e-06
3293,0.9999999999999999,0.9999999985029593,0.9999999940118536,0.9999999865267334,0.0,2.1687436307322144e-06,4.337478095376814e-06,6.506194227970877e-06
3328,0.9999999999999999,0.9999999985045183,0.9999999940180899,0.999999986540765,0.0,2.168743631867908e-06,4.337478104462342e-06,6.506194258634395e-06
3393,0.9999999999999999,0.9999999998112655,0.9999999992450616,0.9999999983013889,0.0,2.168745158697078e-06,4.33749031907078e-06,6.5062354827977045e-06
3425,0.9999999999999999,0.9999999984797692,0.9999999939190937,0.9999999863180248,0.0,2.1687436050672377e-06,4.337477890057627e-06,6.506193535022098e-06
3426,0.9999999999999999,0.9999999985196025,0.9999999940784269,0.9999999866765233,0.0,2.1687436363911005e-06,4.3374781406478314e-06,6.506194380760095e-06
3437,0.9999999999999999,0.9999999985027772,0.9999999940111253,0.9999999865250946,0.0,2.168743630701682e-06,4.337478095132557e-06,6.506194227146512e-06
3518,0.9999999999999999,0.9999999985195843,0.9999999940783537,0.9999999866763583,0.0,2.168743636370129e-06,4.33747814048005e-06,6.506194380193833e-06
3596,0.9999999999999999,0.999999998458948,0.9999999938358091,0.9999999861306348,0.0,2.1687435954800703e-06,4.337477813360468e-06,6.506193276170232e-06
3618,0.9999999999999999,0.9999999984591091,0.9999999938364539,0.9999999861320856,0.0,2.1687435955118454e-06,4.337477813614671e-06,6.506193277028168e-06
3627,0.9999999999999999,0.9999999985227033,0.9999999940908302,0.99999998670443,0.0,2.1687436372543025e-06,4.337478147553439e-06,6.506194404066517e-06
3630,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.168743592240162e-06,4.3374777874412385e-06,6.506193188693034e-06
3671,0.9999999999999999,0.9999999985292506,0.9999999941170191,0.9999999867633553,0.0,2.1687436392756077e-06,4.337478163723847e-06,6.506194458641458e-06
3687,0.9999999999999999,0.9999999986328606,0.9999999945314578,0.9999999876958385,0.0,2.1687437218197985e-06,4.337478824075483e-06,6.506196687317583e-06
3701,0.9999999999999999,0.9999999984889121,0.9999999939556654,0.9999999864003113,0.0,2.1687436079841676e-06,4.337477913393035e-06,6.5061936137789375e-06
3722,0.9999999999999999,0.9999999985134883,0.99999999405397,0.999999986621495,0.0,2.1687436345097366e-06,4.337478125596939e-06,6.506194329963504e-06
3750,0.9999999999999999,0.9999999985135261,0.9999999940541214,0.9999999866218362,0.0,2.1687436345174145e-06,4.337478125658363e-06,6.506194330170808e-06
3854,0.9999999999999999,0.9999999980824259,0.9999999923297276,0.9999999827419757,0.0,2.168743116264681e-06,4.337473979649628e-06,6.506180337465161e-06
3864,0.9999999999999999,0.9999999985371393,0.9999999941485745,0.9999999868343562,0.0,2.1687436261392985e-06,4.337478058633793e-06,6.506194103964896e-06
3908,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06
3917,0.9999999999999999,0.9999999985039952,0.9999999940159975,0.9999999865360573,0.0,2.1687436316946764e-06,4.337478103076491e-06,6.506194253957169e-06
3926,0.9999999999999999,0.9999999985259355,0.9999999941037587,0.9999999867335196,0.0,2.1687436388778e-06,4.337478160541372e-06,6.5061944479005234e-06
4083,0.9999999999999999,0.9999999985027772,0.9999999940111253,0.9999999865250946,0.0,2.1687436307016814e-06,4.337478095132558e-06,6.50619422714651e-06
4112,0.9999999999999999,0.9999999985054411,0.9999999940217815,0.9999999865490709,0.0,2.1687436322732596e-06,4.337478107705146e-06,6.5061942695788055e-06
4119,0.9999999999999999,0.9999999985478395,0.9999999941913744,0.999999986930654,0.0,2.1687436639336537e-06,4.337478360987607e-06,6.506195124403183e-06
4131,0.9999999999999999,0.9999999985224358,0.9999999940897605,0.9999999867020238,0.0,2.1687436375970666e-06,4.33747815029553e-06,6.506194413320948e-06
4168,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06
4300,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.168743592240162e-06,4.337477787441239e-06,6.506193188693033e-06
4323,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06
4338,0.9999999999999999,0.9999999986328606,0.9999999945314578,0.9999999876958385,0.0,2.1687437218197985e-06,4.337478824075483e-06,6.506196687317582e-06
4433,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06
4542,0.9999999999999999,0.9999999985142642,0.9999999940570744,0.9999999866284799,0.0,2.1687436346593285e-06,4.337478126793677e-06,6.506194334002476e-06
4637,0.9999999999999999,0.9999999985054411,0.9999999940217815,0.9999999865490709,0.0,2.1687436322732596e-06,4.337478107705146e-06,6.5061942695788055e-06
4638,0.9999999999999999,0.9999999984592495,0.9999999938370153,0.9999999861333491,0.0,2.168743595529335e-06,4.337477813754587e-06,6.506193277500384e-06
4666,0.9999999999999999,0.999999998528716,0.999999994114881,0.9999999867585451,0.0,2.1687436390964314e-06,4.337478162290439e-06,6.5061944538037264e-06
4683,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06
4696,0.9999999999999999,0.9999999985049196,0.999999994019695,0.999999986544376,0.0,2.168743631888593e-06,4.3374781046278265e-06,6.50619425919291e-06
4734,0.9999999999999999,0.9999999994137129,0.999999997654852,0.9999999947234179,0.0,2.1687450437813177e-06,4.337489399744762e-06,6.506232380072703e-06
4738,0.9999999999999999,0.9999999984648188,0.9999999938592926,0.9999999861834729,0.0,2.1687435974387844e-06,4.3374778290301556e-06,6.506193329055265e-06
4778,0.9999999999999999,0.9999999985410573,0.9999999941642458,0.9999999868696156,0.0,2.168743645849673e-06,4.337478216316228e-06,6.506194636139958e-06
4818,0.9999999999999999,0.9999999987066462,0.9999999948266007,0.9999999883599109,0.0,2.1687437193080243e-06,4.33747880398163e-06,6.5061966195027574e-06
4991,0.9999999999999999,0.9999999985262747,0.9999999941051165,0.9999999867365756,0.0,2.1687436195813658e-06,4.337478006170476e-06,6.5061939269019925e-06
5036,0.9999999999999999,0.9999999982883413,0.9999999931533863,0.9999999845951977,0.0,2.168743322949972e-06,4.3374756331269325e-06,6.5061859179228256e-06
5198,0.9999999999999999,0.9999999984889121,0.9999999939556654,0.9999999864003113,0.0,2.1687436079841676e-06,4.337477913393035e-06,6.5061936137789375e-06
5199,0.9999999999999999,0.9999999998266511,0.9999999993066047,0.9999999984398608,0.0,2.168745142850182e-06,4.337490192295625e-06,6.506235054931598e-06
5201,0.9999999999999999,0.999999998504264,0.9999999940170732,0.9999999865384772,0.0,2.1687436317413864e-06,4.337478103450174e-06,6.506194255218344e-06
5209,0.9999999999999999,0.9999999985041703,0.9999999940166983,0.9999999865376337,0.0,2.1687436316411913e-06,4.3374781026486095e-06,6.506194252513078e-06
5213,0.9999999999999999,0.9999999984120174,0.9999999936480931,0.9999999857082961,0.0,2.168743223368116e-06,4.337474836476616e-06,6.506183229253508e-06
5220,0.9999999999999999,0.9999999985046522,0.9999999940186252,0.9999999865419695,0.0,2.1687436318274433e-06,4.337478104138629e-06,6.506194257541872e-06
5230,0.9999999999999999,0.9999999985044717,0.999999994017904,0.9999999865403464,0.0,2.1687436317896063e-06,4.337478103835928e-06,6.506194256520254e-06
5421,0.9999999999999999,0.9999999985499803,0.9999999941999388,0.9999999869499258,0.0,2.168743628121685e-06,4.3374780744928904e-06,6.506194157489368e-06
5507,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06
5618,0.9999999999999999,0.9999999985504389,0.9999999942017718,0.9999999869540477,0.0,2.16874366509994e-06,4.33747837031787e-06,6.506195155892682e-06
5635,0.9999999999999999,0.9999999985046522,0.9999999940186252,0.9999999865419695,0.0,2.1687436318274437e-06,4.337478104138629e-06,6.506194257541872e-06
5647,0.9999999999999999,0.9999999984648188,0.9999999938592926,0.9999999861834729,0.0,2.1687435974387844e-06,4.3374778290301556e-06,6.506193329055265e-06
5733,0.9999999999999999,0.9999999984767916,0.9999999939071837,0.9999999862912275,0.0,2.168743603867855e-06,4.337477880462588e-06,6.5061935026389915e-06
5734,0.9999999999999999,0.9999999985041703,0.9999999940166983,0.9999999865376337,0.0,2.168743631641191e-06,4.3374781026486095e-06,6.506194252513078e-06
5770,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693031e-06
5807,0.9999999999999999,0.9999999983363869,0.9999999933455685,0.9999999850276072,0.0,2.1687433430983124e-06,4.3374757943134035e-06,6.506186461925737e-06
5822,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.168743592240161e-06,4.337477787441238e-06,6.506193188693031e-06
5827,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.168743592240162e-06,4.3374777874412385e-06,6.506193188693034e-06
5878,0.9999999999999999,0.9999999985041703,0.9999999940166983,0.9999999865376337,0.0,2.1687436316411913e-06,4.33747810264861e-06,6.506194252513077e-06
5942,0.9999999999999999,0.9999999985049196,0.999999994019695,0.999999986544376,0.0,2.168743631888594e-06,4.337478104627829e-06,6.50619425919291e-06
5967,0.9999999999999999,0.9999999983368144,0.9999999933472776,0.9999999850314499,0.0,2.1687433869798555e-06,4.337476145364299e-06,6.506187646714374e-06
5968,0.9999999999999999,0.9999999994445256,0.9999999977781029,0.999999995000732,0.0,2.168745055563677e-06,4.337489494003647e-06,6.506232698196396e-06
5970,0.9999999999999999,0.9999999985029593,0.9999999940118536,0.9999999865267334,0.0,2.1687436307322144e-06,4.337478095376814e-06,6.506194227970876e-06
5996,0.9999999999999999,0.9999999985034633,0.9999999940138706,0.9999999865312713,0.0,2.1687436311925095e-06,4.337478099059164e-06,6.506194240398752e-06
6018,0.9999999999999999,0.9999999997847691,0.9999999991390768,0.9999999980629227,0.0,2.1687451322780707e-06,4.3374901077187415e-06,6.50623476948464e-06
6086,0.9999999999999999,0.9999999993396841,0.9999999973587366,0.9999999940571584,0.0,2.168745024161919e-06,4.337489242789576e-06,6.506231850349014e-06
6140,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.168743592240162e-06,4.3374777874412385e-06,6.506193188693034e-06
6145,0.9999999999999999,0.9999999985316579,0.9999999941266482,0.9999999867850208,0.0,2.1687436429697737e-06,4.337478193277069e-06,6.50619455838299e-06
6176,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06
6201,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.168743592240161e-06,4.3374777874412385e-06,6.506193188693031e-06
6231,0.9999999999999999,0.9999999985039952,0.9999999940159975,0.9999999865360573,0.0,2.1687436316946768e-06,4.337478103076491e-06,6.5061942539571674e-06
6305,0.9999999999999999,0.9999999985046522,0.9999999940186252,0.9999999865419694,0.0,2.168743631827444e-06,4.337478104138631e-06,6.506194257541874e-06
6334,0.9999999999999999,0.999999998518988,0.9999999940759688,0.9999999866709921,0.0,2.1687436362533056e-06,4.337478139545469e-06,6.506194377039637e-06
6340,0.9999999999999999,0.9999999985312147,0.9999999941248756,0.9999999867810329,0.0,2.1687436427468957e-06,4.3374781914940495e-06,6.506194552365328e-06
6433,0.9999999999999999,0.9999999985029593,0.9999999940118536,0.9999999865267334,0.0,2.168743630732214e-06,4.337478095376814e-06,6.506194227970877e-06
6452,0.9999999999999999,0.9999999994450932,0.9999999977803732,0.9999999950058406,0.0,2.168745055623783e-06,4.337489494484507e-06,6.506232699819306e-06
6472,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06
6474,0.9999999999999999,0.9999999985049359,0.9999999940197611,0.9999999865445253,0.0,2.1687436319539718e-06,4.337478105150842e-06,6.506194260958071e-06
