,reals_0,reals_1,reals_2,reals_3,reals_4,reals_5,reals_6,reals_7,imags_0,imags_1,imags_2,imags_3,imags_4,imags_5,imags_6,imags_7
495,0.9999999999999999,0.9998858550598624,0.9995501471359913,0.9990126239437073,0.9983047830687682,0.9974678451582145,0.9965501021881211,0.9956038120969176,0.0,0.0024381967793354726,0.004823406979423286,0.007106026967939211,0.009243000742344376,0.011200562200138901,0.012956378164934551,0.014500954086339085
503,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303483,0.0,0.0022574940901433343,0.00348293704032254,0.003120658981336937,0.0013468393596618607,-0.0010141791863914674,-0.0028733967680365257,-0.00338197117116133
554,0.9999999999999999,0.9996920552852335,0.9988042254215967,0.9974394307258592,0.9957529780981138,0.9939307281473995,0.9921631616694053,0.9906191431170653,0.0,0.0024132611403890883,0.004628674808328846,0.006474741430511721,0.007828833535121003,0.008632637459466228,0.008898299714898777,0.008704436933130779
560,0.9999999999999999,0.9997651114988648,0.99908924147675,0.9980550306507772,0.9967882158802994,0.9954412783212351,0.9941736193392472,0.9931308467968815,0.0,0.0024201364433322856,0.0046824399720814865,0.006649499563648943,0.008222088454379974,0.009351954137915598,0.010047971295721552,0.010374858031672747
579,0.9999999999999999,0.9997651114988648,0.9990892414767502,0.9980550306507772,0.9967882158802994,0.9954412783212351,0.9941736193392473,0.9931308467968815,0.0,0.0024201364433322765,0.004682439972081471,0.006649499563648927,0.008222088454379963,0.009351954137915598,0.010047971295721568,0.010374858031672781
601,0.9999999999999999,0.9997479727178865,0.9990242378389567,0.9979213814363979,0.9965794791077557,0.9951668114216597,0.9938567059762633,0.9928037018408907,0.0,0.002417574167987395,0.004662599130056797,0.006586102319951017,0.00808301230055777,0.009106428027086756,0.009673865909511671,0.009864625313032303
653,0.9999999999999999,0.9997593664525822,0.9990650856410143,0.9979965032844957,0.996674597844052,0.9952465953217886,0.9938672541887749,0.9926792070885063,0.0,0.0024207794995687094,0.004687365649183453,0.006664935467506319,0.008254937481313049,0.009407369446434692,0.010126868325306213,0.010471837591897118
654,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433304,0.0034829370403225385,0.0031206589813369432,0.001346839359661875,-0.0010141791863914477,-0.002873396768036511,-0.0033819711711613304
666,0.9999999999999999,0.9997723894263618,0.9991199775408858,0.9981298509214083,0.996933817531248,0.99569033035903,0.9945627637474084,0.9936970268311981,0.0,0.0024194087955269994,0.004676978468616057,0.006633005172077098,0.008189015832033707,0.009301201984502341,0.009986348364724621,0.010319444305603404
669,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433325,0.0034829370403225398,0.00312065898133694,0.0013468393596618674,-0.001014179186391459,-0.002873396768036519,-0.0033819711711613313
681,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433304,0.0034829370403225385,0.003120658981336943,0.0013468393596618728,-0.0010141791863914496,-0.0028733967680365114,-0.00338197117116133
777,0.9999999999999999,0.9998394634139687,0.9993670112993016,0.9986094748817286,0.9976094803598593,0.9964224695035434,0.9951128352303815,0.9937494518166294,0.0,0.0024350325138647213,0.0047983752921726035,0.007023106755102261,0.00905149993683398,0.010838790452323518,0.012356017161449767,0.013591734267580724
784,0.9999999999999999,0.9997145807246397,0.9988963326308097,0.9976536313075565,0.9961491019540303,0.9945754479564601,0.9931268347238857,0.991970102461727,0.0,0.002413420245873571,0.004630444335260184,0.006483404342808474,0.007857801536945444,0.008708813558645374,0.009067406989446232,0.009035147804864481
788,0.9999999999999999,0.9997621301123467,0.9990742052872458,0.9980101398413851,0.9966830467818455,0.9952314372704754,0.9938023625993645,0.9925335890751232,0.0,0.002421799908663526,0.004695164914310129,0.00668927536237194,0.008306365644034079,0.009493080870407004,0.010246353547624168,0.010613083879337178
797,0.9999999999999999,0.9997369840066672,0.99898182651041,0.9978314272169931,0.9964320536505004,0.9949587563662897,0.9935907472916133,0.9924862172369431,0.0,0.0024164068589483025,0.004653549361933524,0.00655712309850019,0.008019221602035847,0.008993228001427572,0.009500060692890748,0.009624894671462634
830,0.9999999999999999,0.9998161780232182,0.999275692916583,0.9984107863655131,0.9972729036365581,0.9959294121169573,0.9944593066731352,0.9929481778717469,0.0,0.002432436393119804,0.004777752201432097,0.006954322199832238,0.008891159546093073,0.010532376855176204,0.011840679687954074,0.012799669194959912
844,0.9999999999999999,0.9995219495739297,0.9982065842056479,0.9963786789824708,0.994482722489234,0.9929650866795866,0.9921562259205078,0.9921844437662611,0.0,0.002367682494649375,0.004283662505373476,0.005414318877967355,0.005630610421503816,0.005039893671708475,0.003954647980291993,0.00280663351902129
871,0.9999999999999999,0.999762861355374,0.9990811638653497,0.9980401360609449,0.996769255932806,0.9954251469499473,0.9941708944746156,0.9931545197672516,0.0,0.0024194902175510825,0.004677439720842296,0.006633544116645556,0.008187162353048156,0.009290497135797802,0.009954786144876843,0.010248686830625351
875,0.9999999999999999,0.9995273814297632,0.9982279660037863,0.9964255670158977,0.9945632961378837,0.9930859955971371,0.9923226767030447,0.9924004274622926,0.0,0.0023680942662647575,0.0042868975863094225,0.005424923608641362,0.005654793491223309,0.005084993427336704,0.004028684909924812,0.002918055170827507
895,0.9999999999999999,0.9995569781774611,0.9983418336991945,0.9966664139132899,0.994958641314481,0.993650326124835,0.9930642354442013,0.9933301828067289,0.0,0.002371172356795828,0.004310423826724636,0.005498564288469578,0.005812169998797287,0.005355074598705691,0.004430082263359035,0.0034584552306213354
915,0.9999999999999999,0.9997683902119137,0.9991025789603217,0.9980858307097102,0.996844782429329,0.9955329081921066,0.994310485082742,0.9933236806061935,0.0,0.00242001885334145,0.004681540652747682,0.006646689130033077,0.008216133633194202,0.009341974853667199,0.01003390771946196,0.010357857405871916
933,0.9999999999999999,0.999967840824526,0.9998718098580437,0.999713227258926,0.9994942293257636,0.9992176763550453,0.9988870310207817,0.9985062141264108,0.0,0.0024470192061678293,0.0048932755633383845,0.007337884346412744,0.009779725720913476,0.01221734826551925,0.014648896335573876,0.01707206688871877
963,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433278,0.003482937040322537,0.003120658981336949,0.001346839359661889,-0.0010141791863914308,-0.0028733967680365006,-0.003381971171161335
1001,0.9999999999999999,0.9998773720094158,0.99951687604165,0.9989401784040653,0.9981817642700983,0.9972866152561943,0.996307181137672,0.9952998505571587,0.0,0.0024375014361468486,0.004817929066272011,0.007088007808141377,0.00920180337307316,0.011123768410471371,0.01283108704272017,0.014315159619173567
1026,0.9999999999999999,0.9998241195444745,0.9993052355870393,0.9984691352290138,0.997357207187628,0.9960241511330886,0.994534953323385,0.9929612986606516,0.0,0.0024344015845355438,0.004793184849399212,0.007004809461043714,0.00900566269831086,0.010743465242678975,0.012180042695063044,0.013293308159401988
1115,0.9999999999999999,0.9997339571847668,0.9989683187005901,0.9977959971565162,0.9963573075651728,0.994820345321523,0.9933575659874821,0.9921219104070779,0.0,0.0024170229488166086,0.004658237230037133,0.006571620679894494,0.008049343102367882,0.009041894367982294,0.009563938591907153,0.009691083362580226
1262,0.9999999999999999,0.999713533268798,0.9988920057346538,0.9976434308716449,0.9961299839810421,0.9945440279143837,0.9930797127678018,0.9919043769325592,0.0,0.0024133816945631293,0.004630096160066161,0.006482015455958877,0.007853847076883727,0.008699576010839117,0.009048611902506028,0.009000734158234937
1284,0.9999999999999999,0.9997651114988648,0.99908924147675,0.9980550306507772,0.9967882158802994,0.9954412783212351,0.9941736193392472,0.9931308467968815,0.0,0.002420136443332291,0.004682439972081495,0.006649499563648953,0.00822208845437998,0.0093519541379156,0.010047971295721547,0.010374858031672735
1287,0.9999999999999999,0.9995252411096031,0.9982192897799067,0.9964056911190047,0.9945273368201476,0.9930291478064704,0.9922407149942689,0.9922902758413464,0.0,0.0023680278369908212,0.004286319064963282,0.005422727350186651,0.005648876082501604,0.005071942135162833,0.004003647494234597,0.002874894605324188
1326,0.9999999999999999,0.9997415011838279,0.9989979408670224,0.9978606499117919,0.9964675587075423,0.9949839054268811,0.9935791924607144,0.9924036673245409,0.0,0.0024176645236945868,0.004663289446815338,0.006588234381649147,0.008087341848911071,0.009112862960100655,0.009680261004821245,0.009865087089355795
1327,0.9999999999999999,0.9998624236325062,0.9994545293181682,0.9987906286157612,0.997893939387513,0.9967956611835163,0.9955337345599716,0.9941513353732957,0.0,0.002438856981024802,0.00482838820246245,0.007121179565383221,0.009273562680792265,0.011247296939473097,0.013011031582401725,0.014541488933362217
1339,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433304,0.0034829370403225385,0.003120658981336944,0.0013468393596618763,-0.0010141791863914461,-0.002873396768036509,-0.0033819711711613313
1421,0.9999999999999999,0.9997476625797969,0.9990247092445061,0.9979282500370023,0.9966040021547831,0.9952246244900619,0.9939640638623524,0.9929717406247839,0.0,0.0024170532929601576,0.0046588942993691825,0.006576065941435195,0.008066781008998068,0.009091729234706606,0.009679571077509668,0.009922303044492127
1436,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433295,0.0034829370403225385,0.0031206589813369454,0.0013468393596618806,-0.0010141791863914416,-0.002873396768036506,-0.0033819711711613326
1472,0.9999999999999999,0.999760160118158,0.999070833467039,0.9980185782088812,0.9967347916329042,0.9953782165454954,0.9941138136911416,0.9930908182276847,0.0,0.0024191476323416434,0.004674786589344341,0.006625064847505998,0.008168556178927703,0.009257639652258376,0.009904706639546993,0.010180369620782607
1492,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433304,0.003482937040322539,0.003120658981336944,0.0013468393596618765,-0.0010141791863914461,-0.0028733967680365097,-0.0033819711711613313
1514,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433312,0.0034829370403225385,0.0031206589813369424,0.0013468393596618709,-0.001014179186391452,-0.0028733967680365144,-0.00338197117116133
1519,0.9999999999999999,0.9996973075306084,0.998829588407814,0.997511799139426,0.9959160765488433,0.9942456879706056,0.9927043385339877,0.9914655340033545,0.0,0.0024113759064463246,0.0046145086675610306,0.006431887366346077,0.007742770816619565,0.00850055541033536,0.008738827527706917,0.008565189288404603
1528,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433312,0.0034829370403225385,0.003120658981336943,0.0013468393596618728,-0.0010141791863914496,-0.0028733967680365114,-0.0033819711711613287
1610,0.9999999999999999,0.9996538017341343,0.9986713482713429,0.9972110495988578,0.9955053670723246,0.9938195329059671,0.9924047202860454,0.9914541757984295,0.0,0.002401126244083907,0.004535752172976583,0.006183491874814178,0.007207846203193644,0.007578816364858046,0.007376312954876853,0.006773823261608878
1745,0.9999999999999999,0.9996973075306084,0.998829588407814,0.997511799139426,0.9959160765488433,0.9942456879706056,0.9927043385339877,0.9914655340033545,0.0,0.00241137590644632,0.004614508667561023,0.006431887366346067,0.007742770816619558,0.008500555410335365,0.008738827527706926,0.008565189288404622
1751,0.9999999999999999,0.9998321763718195,0.9993357288272947,0.9985313915090104,0.9974526183561105,0.9961439860058031,0.9946590695623084,0.9930578961168964,0.0,0.002436093233278626,0.004806506156757549,0.007048594516741384,0.009105638166938792,0.010929440530879738,0.01248251335292612,0.013739741377680397
1780,0.9999999999999999,0.9997410320584719,0.9989974130169594,0.9978643503385114,0.9964856839690568,0.995033813097943,0.9936856493746629,0.992597961790231,0.0,0.002416864652075336,0.004657098272633839,0.006568486408711,0.008044232445117754,0.00903760648502858,0.009568194301708037,0.009718874940789678
1852,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433295,0.003482937040322538,0.0031206589813369454,0.0013468393596618809,-0.0010141791863914416,-0.0028733967680365053,-0.0033819711711613326
1892,0.9999999999999999,0.9999717802188041,0.9998873392211098,0.9997473263513246,0.9995528050774686,0.999305225541512,0.9990063875203102,0.9986583951229824,0.0,0.0024469532148969743,0.004892764771805156,0.007336255369031142,0.009776172345107153,0.012211157739369965,0.014639721824064622,0.017060223579280668
1911,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303483,0.0,0.0022574940901433343,0.00348293704032254,0.003120658981336937,0.0013468393596618603,-0.0010141791863914676,-0.0028733967680365257,-0.0033819711711613296
1979,0.9999999999999999,0.9997396132543881,0.9989922968314728,0.9978548172286941,0.996473241372237,0.9950223797832575,0.9936811964665143,0.9926076556092779,0.0,0.0024164909201737092,0.004654215302364714,0.006559335088724309,0.008024352975680023,0.009002988789817104,0.009516423149286394,0.009650030446150997
2010,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433278,0.003482937040322537,0.003120658981336949,0.001346839359661889,-0.0010141791863914308,-0.0028733967680365006,-0.003381971171161335
2095,0.9999999999999999,0.9998260451832014,0.9993120307865492,0.9984811294563494,0.9973707220885096,0.9960306003840523,0.9945205729601162,0.9929075904198551,0.0,0.002435080044238231,0.004798478178760309,0.0070219326073620615,0.00904385700739542,0.010812274332387743,0.012287287768172525,0.013442969884072488
2113,0.9999999999999999,0.9999443981073901,0.9997780966718589,0.9995026025315739,0.999120407525051,0.9986349593999545,0.9980506215752545,0.9973726222394617,0.0,0.002445590403184741,0.004881890344576422,0.007299711374308959,0.009690067856873062,0.012044275369083018,0.014354045527501635,0.016611576122138646
2181,0.9999999999999999,0.9999348591538768,0.9997407853488635,0.9994217880746908,0.9989844284661686,0.9984376408217177,0.997792489709146,0.9970618694046469,0.0,0.0024442807654729247,0.00487148150054298,0.007264963107383894,0.009608956167370975,0.011888965654936242,0.014092140440652722,0.01620759738541206
2186,0.9999999999999999,0.9997628613553742,0.9990811638653497,0.9980401360609449,0.996769255932806,0.9954251469499473,0.9941708944746157,0.9931545197672516,0.0,0.0024194902175510816,0.004677439720842297,0.006633544116645556,0.008187162353048153,0.0092904971357978,0.00995478614487684,0.010248686830625348
2255,0.9999999999999999,0.9997453388314315,0.999013690044299,0.9978976068329338,0.9965371221664987,0.9951004800874751,0.9937609955890064,0.9926732354034572,0.0,0.0024175431228062594,0.004662347370418809,0.006585234254535208,0.008080897217997747,0.009102163973953912,0.009666244292632374,0.009852104108132446
2263,0.9999999999999999,0.9997369840066672,0.99898182651041,0.9978314272169931,0.9964320536505004,0.9949587563662897,0.9935907472916136,0.9924862172369431,0.0,0.002416406858948289,0.004653549361933502,0.00655712309850017,0.008019221602035834,0.008993228001427581,0.009500060692890782,0.009624894671462696
2266,0.9999999999999999,0.9997402276590613,0.9989942861613186,0.9978576347680944,0.9964744688181244,0.9950175627874143,0.9936641294395935,0.9925710784246595,0.0,0.0024168136473641244,0.004656708565902444,0.006567270362885156,0.008041660539349791,0.009033303899663987,0.0095621357100337,0.009711536009196518
2292,0.9999999999999999,0.9999398217000536,0.9997607579084081,0.9994671775644226,0.9990662156290112,0.9985675578479319,0.9979831486150746,0.9973268307944274,0.0,0.0024442573660962913,0.0048713079082158064,0.00726445305430181,0.00960799533984617,0.011887700938257436,0.014091217857441635,0.016208437139657382
2315,0.9999999999999999,0.9998809260583938,0.9995306968680656,0.998969831620726,0.9982310301465768,0.9973570284446649,0.9963977969086976,0.9954072657665999,0.0,0.0024378987693893547,0.004821056757983475,0.007098282105971306,0.009225247342955923,0.01116735334324859,0.01290195347532309,0.014419791831505187
2319,0.9999999999999999,0.9998161780232182,0.999275692916583,0.9984107863655131,0.9972729036365581,0.9959294121169573,0.9944593066731352,0.9929481778717468,0.0,0.002432436393119806,0.004777752201432102,0.006954322199832243,0.008891159546093078,0.010532376855176205,0.011840679687954072,0.012799669194959902
2322,0.9999999999999999,0.999824843883227,0.9993048937781548,0.9984564998566919,0.9973062384037438,0.9958899280797708,0.9942513061235723,0.9924404154198982,0.0,0.002437153440164359,0.004814797214640073,0.0070755195739537705,0.009166024903467303,0.011038995640895754,0.012654727356221938,0.013982475259847919
2344,0.9999999999999999,0.9998809260583938,0.9995306968680656,0.998969831620726,0.9982310301465768,0.9973570284446649,0.9963977969086976,0.9954072657665998,0.0,0.002437898769389369,0.004821056757983503,0.007098282105971344,0.009225247342955961,0.011167353343248627,0.01290195347532312,0.014419791831505196
2364,0.9999999999999999,0.9998388561889304,0.999362704458027,0.9985929807893157,0.9975640912182545,0.9963215105974629,0.9949192754037123,0.9934170142299839,0.0,0.0024363522822802787,0.004808648862110066,0.007056212218782502,0.009124929962294538,0.010970070410742137,0.012558568192613842,0.013870651980153878
2401,0.9999999999999999,0.9998192567176802,0.9992844336167711,0.9984173617148467,0.9972531501158114,0.9958383460825012,0.9942285027824367,0.9924852886180968,0.0,0.0024356468444364223,0.004802996642889722,0.007037089189671021,0.009079456958085347,0.010880929030399377,0.012403931830113788,0.013624163400526728
2503,0.9999999999999999,0.9999408294975711,0.9997644412477501,0.9994741761810486,0.9990755071570663,0.9985758986420631,0.9979846156096148,0.9973124868392798,0.0,0.0024446578847170425,0.004874481017801718,0.007274988990455185,0.009632400646218606,0.011933960382017376,0.014168237174864623,0.016325388414610637
2515,0.9999999999999999,0.999920431617206,0.9996821816763118,0.9992866127373843,0.9987359855503339,0.9980334438649825,0.9971829933350748,0.9961894746842372,0.0,0.002445275494698274,0.004879363558252965,0.007291141350584077,0.0096696148010209,0.0120039819640918,0.014283695148658543,0.016498521424851212
2519,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433325,0.0034829370403225398,0.00312065898133694,0.0013468393596618674,-0.0010141791863914585,-0.002873396768036519,-0.0033819711711613313
2578,0.9999999999999999,0.999713533268798,0.9988920057346538,0.9976434308716449,0.9961299839810421,0.9945440279143837,0.9930797127678018,0.9919043769325592,0.0,0.0024133816945631293,0.004630096160066161,0.006482015455958875,0.007853847076883722,0.008699576010839104,0.009048611902506007,0.009000734158234911
2586,0.9999999999999999,0.9997145807246397,0.9988963326308097,0.9976536313075565,0.9961491019540303,0.9945754479564601,0.9931268347238857,0.991970102461727,0.0,0.002413420245873566,0.0046304443352601764,0.006483404342808465,0.007857801536945435,0.008708813558645372,0.009067406989446237,0.009035147804864495
2609,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433304,0.0034829370403225385,0.0031206589813369432,0.001346839359661875,-0.0010141791863914479,-0.0028733967680365114,-0.0033819711711613304
2649,0.9999999999999999,0.999753348662094,0.9990449055988523,0.9979649187235415,0.9966501019654702,0.9952650503033788,0.9939798729068311,0.9929470914055217,0.0,0.002418189090169961,0.004667362568794976,0.006601333759677581,0.008116465141997306,0.009165594898547867,0.009764274555833315,0.009988470452801235
2669,0.9999999999999999,0.999902994033142,0.9996142016648075,0.9991400695808026,0.9984906068610823,0.9976783860272058,0.9967173380290101,0.9956215023184197,0.0,0.002446768998637913,0.004891064426230864,0.007329277733182475,0.009755693981010873,0.01216182500660782,0.014536146156739085,0.016864279925014113
2686,0.9999999999999999,0.9998964865265151,0.9995903523165083,0.9990945909082635,0.998430119557867,0.9976247115126711,0.9967115795108685,0.995727683913618,0.0,0.0024404360908034817,0.004841034129911047,0.0071639276981849695,0.009375091878384374,0.011446014884722596,0.013355085274220675,0.01508862333503915
2702,0.9999999999999999,0.9997683902119137,0.9991025789603217,0.9980858307097102,0.996844782429329,0.9955329081921066,0.994310485082742,0.9933236806061935,0.0,0.002420018853341468,0.00468154065274771,0.006646689130033111,0.008216133633194223,0.009341974853667202,0.010033907719461934,0.010357857405871859
2727,0.9999999999999999,0.9998741667747212,0.9995032649452446,0.9989066409639683,0.9981150795335179,0.9971687205522257,0.9961143473193225,0.9950022333678994,0.0,0.002438235532966495,0.004823718185061718,0.007107080670940465,0.009245493996530994,0.01120537048381194,0.012964431491814948,0.01451299818935192
2741,0.9999999999999999,0.9998508414501797,0.9994120442500912,0.9987090256916816,0.997782132502788,0.9966837711226773,0.9954746854419405,0.9942196514408401,0.0,0.0024358507666574192,0.004804881037065032,0.007044839768073272,0.00910228542757666,0.01093619116896837,0.012520655708782576,0.013846525386702283
2775,0.9999999999999999,0.99919008438666,0.9971328651283408,0.9947734648550614,0.9931923089003345,0.9931060175978619,0.9945380228710492,0.9968113414303481,0.0,0.0022574940901433278,0.003482937040322537,0.003120658981336949,0.001346839359661889,-0.0010141791863914308,-0.0028733967680365006,-0.003381971171161335
2796,0.9999999999999999,0.999925643961996,0.999705342231283,0.9993472729025727,0.9988646679388784,0.9982752342734066,0.9976003793069194,0.9968642748476897,0.0,0.0024426538188842715,0.004858609326984881,0.007222317846986974,0.00951047949596862,0.01170304362251831,0.013784066613451095,0.015742389440103685
2810,0.9999999999999999,0.9997479727178865,0.9990242378389567,0.9979213814363979,0.9965794791077557,0.9951668114216597,0.9938567059762633,0.9928037018408907,0.0,0.0024175741679873936,0.004662599130056797,0.006586102319951014,0.008083012300557768,0.009106428027086754,0.009673865909511671,0.009864625313032302
2818,0.9999999999999999,0.9997668500057495,0.9990973511026714,0.9980772811240525,0.9968365740553637,0.9955316452766961,0.9943241220382167,0.9933588782000706,0.0,0.002419659082914074,0.004678891409363864,0.006638977068961398,0.008201652402757323,0.009322347895351454,0.010016112166581348,0.010355417093329718
2830,0.9999999999999999,0.9998658071234211,0.9994764575184722,0.9988699858645403,0.9981044832279837,0.9972508484348162,0.99638395179383,0.9955733220539179,0.0,0.002434235948738652,0.004792922275629461,0.0070096952360008844,0.009035409693625294,0.010844010887547101,0.012435509710410356,0.01383569083904548
2852,0.9999999999999999,0.9998809260583938,0.9995306968680656,0.998969831620726,0.9982310301465768,0.9973570284446649,0.9963977969086976,0.9954072657665999,0.0,0.0024378987693893565,0.00482105675798348,0.0070982821059713125,0.009225247342955926,0.011167353343248596,0.012901953475323096,0.014419791831505184
2878,0.9999999999999999,0.9997410320584719,0.9989974130169594,0.9978643503385114,0.9964856839690568,0.995033813097943,0.9936856493746629,0.992597961790231,0.0,0.0024168646520753316,0.004657098272633832,0.0065684864087109905,0.008044232445117748,0.00903760648502858,0.009568194301708044,0.009718874940789692
2901,0.9999999999999999,0.9997352335119086,0.9989753277136957,0.9978185829048244,0.9964132583525529,0.9949365420763536,0.9935694299465074,0.992471087452164,0.0,0.002416088636163565,0.00465110156253489,0.006549392040842352,0.008002555798470564,0.00896452818530917,0.009457820077493701,0.00957000874374237
2979,0.9999999999999999,0.9998754943087338,0.9995036866327676,0.9988896802055182,0.9980418975922888,0.9969719577667709,0.9956945066214636,0.9942270034669917,0.0,0.002442479503540761,0.004857061852492958,0.00721624444112697,0.009493307955688984,0.011662693593807099,0.01370036321641072,0.015584137146312044
