,reals_0,reals_1,reals_2,reals_3,imags_0,imags_1,imags_2,imags_3
2010,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266304,0.0010088715766533828,0.0014835907197018434
2095,0.9999999999999999,0.9999765218150469,0.999906394503093,0.9997905355733809,0.0,0.000511582329345832,0.0010180086367742825,0.0015141940857187138
2113,0.9999999999999999,0.999981985852683,0.9999281099212112,0.9998388701176749,0.0,0.0005119174695648849,0.0010206816529271154,0.0015231700680744657
2181,0.9999999999999999,0.9999900477585323,0.999960246635808,0.9999107627964187,0.0,0.0005122207414965592,0.0010231038802611338,0.0015313229078517973
2186,0.9999999999999999,0.9999707389611854,0.999883447730157,0.9997395935940312,0.0,0.0005111933929194333,0.001014908512199513,0.0015037948468332744
2255,0.9999999999999999,0.999970556235549,0.9998827198111626,0.9997379668889143,0.0,0.0005111871174390291,0.0010148585029968937,0.0015036271556758418
2263,0.9999999999999999,0.9999704457925684,0.9998822802944096,0.9997369863756818,0.0,0.0005111824476495399,0.0010148212920729927,0.0015035023941242585
2266,0.9999999999999999,0.9999704027447585,0.999882114010501,0.9997366342358768,0.0,0.0005111716699586021,0.001014735462691753,0.0015032149156893357
2292,0.9999999999999999,0.9999774762365939,0.9999102061750822,0.9997990893996025,0.0,0.000511600185922833,0.0010181511475169899,0.0015146731433612404
2315,0.9999999999999999,0.9999742521116116,0.999897397488086,0.999770597237001,0.0,0.0005114093886128664,0.0010166301189816138,0.001509569649011523
2319,0.9999999999999999,0.9999757951740049,0.9999034858892853,0.9997839836716165,0.0,0.0005115731171891553,0.0010179345841844524,0.0015139421711995843
2322,0.9999999999999999,0.9999780304930765,0.9999123799041909,0.999803818730454,0.0,0.0005116938707562772,0.001018898181511503,0.001517180677050047
2344,0.9999999999999999,0.9999742521116116,0.999897397488086,0.999770597237001,0.0,0.000511409388612867,0.0010166301189816148,0.0015095696490115239
2364,0.9999999999999999,0.9999761599644054,0.9999049394367475,0.9997872332096116,0.0,0.0005115872939867096,0.0010180476762082422,0.001514322049876276
2401,0.9999999999999999,0.9999728513215405,0.9998920706363299,0.9997596360786811,0.0,0.0005110703067946382,0.0010139418768460192,0.0015006332056121928
2503,0.9999999999999999,0.9999770234438644,0.999908429200614,0.9997952183352496,0.0,0.0005115476537426307,0.0010177335871847726,0.001513278973693734
2515,0.9999999999999999,0.9999753377070344,0.9999016836090233,0.9997800314986202,0.0,0.0005114930873052847,0.001017296002257012,0.0015117962505702132
2519,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266308,0.0010088715766533832,0.0014835907197018445
2578,0.9999999999999999,0.9999702379462709,0.9998814515233622,0.9997351313781744,0.0,0.0005111765024658879,0.0010147738993647175,0.0015033433887074324
2586,0.9999999999999999,0.9999700553344795,0.9998807337135659,0.9997335633666027,0.0,0.0005111531412975267,0.0010145878500343868,0.0015027201755734162
2609,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266309,0.0010088715766533832,0.0014835907197018445
2649,0.9999999999999999,0.9999705978113913,0.999882886018775,0.9997383404990319,0.0,0.0005111874833768846,0.00101486142493219,0.0015036369860211944
2669,0.9999999999999999,0.9999653706277138,0.9998662353784672,0.9997160090148685,0.0,0.0005083863265641425,0.0009932287789387643,0.0014348345408964282
2686,0.9999999999999999,0.9999754454305807,0.999902135456046,0.9997811260539595,0.0,0.0005114847343918941,0.0010172307080143243,0.001511584439302457
2702,0.9999999999999999,0.9999707959181857,0.9998836742114223,0.9997400981609901,0.0,0.0005111960804067006,0.0010149299237592285,0.0015038666161927897
2727,0.9999999999999999,0.9999720323092988,0.9998886747665469,0.9997515529982648,0.0,0.0005111587765970494,0.0010146368837422584,0.0015029077258966446
2741,0.9999999999999999,0.9999740145034791,0.9998964489295082,0.9997684699649113,0.0,0.0005114048175629698,0.0010165936661395338,0.001509447268019205
2775,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266304,0.0010088715766533828,0.0014835907197018434
2796,0.9999999999999999,0.9999747201077216,0.9998993047100668,0.9997750193574061,0.0,0.0005113691772569759,0.001016311355313854,0.0015085101980348238
2810,0.9999999999999999,0.9999705421893503,0.9998826643863157,0.9997378450133125,0.0,0.0005111856532157455,0.0010148468392262835,0.0015035880705098503
2818,0.9999999999999999,0.9999698733437531,0.9998800439654862,0.99973215345402,0.0,0.0005110977092847744,0.0010141473569113993,0.0015012500867398345
2830,0.9999999999999999,0.999959783006997,0.9998410204415518,0.9996492876729057,0.0,0.0005095411516962993,0.0010018303235307545,0.0014604340166555867
2852,0.9999999999999999,0.9999742521116116,0.999897397488086,0.999770597237001,0.0,0.0005114093886128664,0.0010166301189816138,0.0015095696490115228
2878,0.9999999999999999,0.9999704795715756,0.9998824150422304,0.9997372881867045,0.0,0.0005111832999306435,0.0010148280866176418,0.001503525192978319
2901,0.9999999999999999,0.9999703229094172,0.9998817964132,0.9997359261374393,0.0,0.00051116809641928,0.0010147069888099837,0.00150311945707922
2979,0.9999999999999999,0.9999870038009383,0.9999480928169905,0.9998834992943377,0.0,0.0005121944396907552,0.0010228931567059804,0.0015306099979124643
3083,0.9999999999999999,0.9999332534190901,0.999737712636285,0.9994271411618711,0.0,0.0005065216404060598,0.0009780125400225953,0.001381922083935692
3108,0.9999999999999999,0.9999945566858889,0.9999782796677263,0.9999513264380944,0.0,0.0005125357543457402,0.0010256185048448626,0.0015397790717858427
3164,0.9999999999999999,0.9999741814551646,0.9998971146635715,0.9997699601401064,0.0,0.0005114096368108247,0.0010166320939816382,0.0015095762553090206
3167,0.9999999999999999,0.9999741808713023,0.9998971108676509,0.9997699461596932,0.0,0.000511412192031967,0.00101665243803599,0.0015096443692017823
3259,0.9999999999999999,0.9999775096081954,0.9999103362529296,0.9997993693630791,0.0,0.0005116074319917275,0.001018208912254554,0.0015148669570503551
3293,0.9999999999999999,0.9999704027447587,0.999882114010501,0.9997366342358768,0.0,0.0005111716699586024,0.001014735462691753,0.0015032149156893352
3328,0.9999999999999999,0.999970556235549,0.9998827198111626,0.9997379668889143,0.0,0.000511187117439029,0.001014858502996894,0.0015036271556758418
3393,0.9999999999999999,0.999996516451846,0.9999860692447492,0.9999686686865661,0.0,0.0005124097792528589,0.0010246140043592095,0.0015364073601888816
3425,0.9999999999999999,0.9999698733437531,0.9998800439654862,0.99973215345402,0.0,0.0005110977092847744,0.0010141473569113993,0.001501250086739835
3426,0.9999999999999999,0.9999754454305807,0.999902135456046,0.9997811260539595,0.0,0.0005114847343918941,0.0010172307080143243,0.001511584439302457
3437,0.9999999999999999,0.9999703229094171,0.9998817964132,0.9997359261374396,0.0,0.0005111680964192802,0.0010147069888099835,0.0015031194570792202
3518,0.9999999999999999,0.9999754643132043,0.9999022109450196,0.9997812957481904,0.0,0.0005114851097525596,0.0010172337108309833,0.0015115945734008353
3596,0.9999999999999999,0.9999650982733151,0.9998611192053244,0.999690225771408,0.0,0.0005107758163825396,0.001011584540637797,0.0014926695551330386
3618,0.9999999999999999,0.9999651526733719,0.9998613344495072,0.9996907013065679,0.0,0.000510780233574955,0.001011619712289511,0.0014927873314675565
3627,0.9999999999999999,0.9999767011471992,0.9999071136839928,0.9997921605416551,0.0,0.0005115841425222824,0.0010180234198980927,0.001514245530875213
3630,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266311,0.0010088715766533838,0.0014835907197018453
3671,0.9999999999999999,0.9999784657090169,0.9999141372319206,0.9998078341081537,0.0,0.0005116654610939291,0.0010186719240816138,0.0015164227745659655
3687,0.9999999999999999,0.9999871542930995,0.9999487045569593,0.9998849122954669,0.0,0.0005121655670283623,0.0010226623842483561,0.0015298323153966299
3701,0.9999999999999999,0.9999725833806596,0.9998907730001163,0.9997558798656905,0.0,0.0005113162153966503,0.0010158882540809264,0.0015070855660386322
3722,0.9999999999999999,0.9999739044728395,0.9998960115696173,0.9997674962034881,0.0,0.0005113985943287567,0.0010165440486805295,0.0015092807525880006
3750,0.9999999999999999,0.9999737299406884,0.999895313243026,0.9997659242305705,0.0,0.0005113982514012486,0.0010165412926198324,0.0015092713800420137
3854,0.9999999999999999,0.999959783006997,0.9998410204415518,0.9996492876729057,0.0,0.0005095411516962993,0.0010018303235307545,0.0014604340166555867
3864,0.9999999999999999,0.9999838126244515,0.9999354020383487,0.9998552212512387,0.0,0.0005119766521399499,0.0010211548860703335,0.0015247659461527074
3908,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266309,0.0010088715766533836,0.0014835907197018447
3917,0.9999999999999999,0.9999702379462709,0.9998814515233622,0.9997351313781744,0.0,0.0005111765024658872,0.0010147738993647158,0.00150334338870743
3926,0.9999999999999999,0.9999766426566024,0.9999068931181975,0.999791714312737,0.0,0.0005115532169951043,0.001017776671953719,0.0015134164385542479
4083,0.9999999999999999,0.9999703229094172,0.9998817964132,0.9997359261374393,0.0,0.0005111680964192799,0.0010147069888099829,0.0015031194570792193
4112,0.9999999999999999,0.9999709194164735,0.9998841651489082,0.9997411913893034,0.0,0.0005112021766836641,0.0010149784938724195,0.0015040294198239044
4119,0.9999999999999999,0.9999757845283085,0.9999034394849861,0.9997838650103036,0.0,0.0005115807026319557,0.001017995037226632,0.0015141449082714349
4131,0.9999999999999999,0.9999758252606797,0.999903641341321,0.999784464208658,0.0,0.0005115134201309693,0.0010174593733047969,0.0015123515866004645
4168,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.000510434965726631,0.0010088715766533836,0.0014835907197018447
4300,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266309,0.0010088715766533834,0.001483590719701844
4323,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266311,0.0010088715766533838,0.0014835907197018453
4338,0.9999999999999999,0.9999871542930995,0.9999487045569593,0.9998849122954669,0.0,0.0005121655670283622,0.001022662384248356,0.0015298323153966299
4433,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266308,0.0010088715766533836,0.0014835907197018445
4542,0.9999999999999999,0.9999741808713023,0.9998971108676509,0.9997699461596932,0.0,0.0005114121920319673,0.0010166524380359906,0.0015096443692017838
4637,0.9999999999999999,0.9999709194164735,0.9998841651489083,0.9997411913893034,0.0,0.0005112021766836649,0.0010149784938724212,0.0015040294198239068
4638,0.9999999999999999,0.9999654024487008,0.9998623305936838,0.9996929316249492,0.0,0.0005107866283754379,0.001011670671558018,0.0014929582048095987
4666,0.9999999999999999,0.9999784031176636,0.9999138894289391,0.9998072861083106,0.0,0.0005116597745501715,0.0010186265842260052,0.0015162706072724067
4683,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266311,0.0010088715766533838,0.001483590719701845
4696,0.9999999999999999,0.9999708182587359,0.9998837635644344,0.9997402991708836,0.0,0.0005111962066317864,0.0010149309332804265,0.0015038700217576513
4734,0.9999999999999999,0.9999744236204059,0.9998980617275611,0.9997720105911966,0.0,0.000511433216989399,0.0010168193876069044,0.0015102008243225546
4738,0.9999999999999999,0.9999667579409393,0.9998676957210796,0.9997047917432089,0.0,0.0005108887398103249,0.0010124835044321696,0.0014956788112250458
4778,0.9999999999999999,0.9999797893297862,0.9999193919747851,0.9998195090244707,0.0,0.0005117564950316686,0.0010193978840966518,0.0015188599318329376
4818,0.9999999999999999,0.9999937500036837,0.999975044186814,0.9999440141485464,0.0,0.0005125052094789118,0.0010253749736129786,0.0015389617815736816
4991,0.9999999999999999,0.9999942822422021,0.9999771525236965,0.9999486812815586,0.0,0.0005123402649620337,0.001024058715956813,0.0015345378969039163
5036,0.9999999999999999,0.9999784961159631,0.9999144125562666,0.9998090238815978,0.0,0.000511477041211369,0.0010171778236964075,0.0015114543139227137
5198,0.9999999999999999,0.9999725833806596,0.9998907730001163,0.9997558798656905,0.0,0.0005113162153966503,0.0010158882540809264,0.0015070855660386322
5199,0.9999999999999999,0.9999758214029804,0.9999036108065565,0.9997843393973871,0.0,0.0005115104009431852,0.0010174340723805731,0.001512259776875396
5201,0.9999999999999999,0.9999704795715756,0.9998824150422304,0.9997372881867045,0.0,0.0005111832999306437,0.0010148280866176425,0.0015035251929783192
5209,0.9999999999999999,0.9999704899951619,0.9998824570046905,0.9997373836006073,0.0,0.0005111829079540306,0.0010148249688851866,0.00150351477187085
5213,0.9999999999999999,0.9999946643511036,0.999978700627185,0.9999522375797104,0.0,0.0005125129115097905,0.0010254365649449617,0.0015391695123744065
5220,0.9999999999999999,0.9999706963816083,0.9998832785548879,0.9997392172069504,0.0,0.0005111911139761593,0.0010148903555440001,0.0015037339874766672
5230,0.9999999999999999,0.9999705978113913,0.999882886018775,0.9997383404990319,0.0,0.0005111874833768845,0.0010148614249321898,0.0015036369860211944
5421,0.9999999999999999,0.9999872714155131,0.9999491889910959,0.9998860617766215,0.0,0.0005121211348603723,0.001022308262873291,0.0015286446504022373
5507,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266311,0.0010088715766533838,0.0014835907197018453
5618,0.9999999999999999,0.9999766802506198,0.999907008665941,0.9997918445197312,0.0,0.0005116163325130956,0.0010182793044745128,0.001515099983765633
5635,0.9999999999999999,0.9999706963816083,0.9998832785548879,0.9997392172069504,0.0,0.0005111911139761597,0.001014890355544001,0.0015037339874766687
5647,0.9999999999999999,0.9999667579409393,0.9998676957210796,0.9997047917432089,0.0,0.0005108887398103252,0.00101248350443217,0.0014956788112250462
5733,0.9999999999999999,0.999968493165508,0.9998745505181602,0.9997198946957646,0.0,0.0005110412444212533,0.0010136974759681814,0.0014997420258772768
5734,0.9999999999999999,0.9999704899951619,0.9998824570046905,0.9997373836006073,0.0,0.0005111829079540305,0.0010148249688851862,0.0015035147718708499
5770,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266303,0.0010088715766533828,0.0014835907197018434
5807,0.9999999999999999,0.9999879669427557,0.9999520125439015,0.9998925689741007,0.0,0.000512048741264262,0.001021732598638912,0.0015267213052447184
5822,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266304,0.0010088715766533828,0.0014835907197018434
5827,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266308,0.0010088715766533832,0.001483590719701844
5878,0.9999999999999999,0.9999704899951619,0.9998824570046905,0.9997373836006073,0.0,0.0005111829079540306,0.0010148249688851862,0.0015035147718708505
5942,0.9999999999999999,0.9999708182587359,0.9998837635644344,0.9997402991708834,0.0,0.0005111962066317861,0.0010149309332804256,0.00150387002175765
5967,0.9999999999999999,0.9999796509738074,0.9999189844319013,0.9998191342105359,0.0,0.0005115479778496109,0.001017741284692658,0.0015133334673076775
5968,0.9999999999999999,0.9999930863569172,0.999972382965364,0.9999380018197411,0.0,0.0005124685774392936,0.0010250827076842802,0.001537979807513533
5970,0.9999999999999999,0.9999704027447587,0.999882114010501,0.9997366342358768,0.0,0.0005111716699586022,0.001014735462691753,0.0015032149156893357
5996,0.9999999999999999,0.9999703896132112,0.9998820596864472,0.9997365053120207,0.0,0.0005111747354394202,0.0010147598661516882,0.0015032966033064433
6018,0.9999999999999999,0.9999929649753329,0.9999718738344284,0.999936768347203,0.0,0.0005123414229140618,0.001024067360803476,0.0015345636029141687
6086,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.000510434965726631,0.0010088715766533836,0.0014835907197018447
6140,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266308,0.0010088715766533832,0.001483590719701844
6145,0.9999999999999999,0.9999769415630595,0.999908068481983,0.9997942833275929,0.0,0.0005115949683819997,0.0010181094562806466,0.0015145327106121764
6176,0.9999999999999999,0.99996327247253,0.9998538459504288,0.9996739730472153,0.0,0.0005106848544407618,0.0010108580325155837,0.0014902242708529176
6201,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266304,0.0010088715766533828,0.0014835907197018434
6231,0.9999999999999999,0.9999702379462709,0.9998814515233622,0.9997351313781744,0.0,0.0005111765024658872,0.0010147738993647158,0.0015033433887074298
6305,0.9999999999999999,0.9999706963816083,0.9998832785548879,0.9997392172069504,0.0,0.0005111911139761598,0.0010148903555440014,0.0015037339874766679
6334,0.9999999999999999,0.9999751112641837,0.9999008033448814,0.9997781457822619,0.0,0.0005114742712965453,0.0010171472818423387,0.0015113044368823456
6340,0.9999999999999999,0.9999767696840377,0.9999073832922928,0.9997927503279816,0.0,0.0005115891584971064,0.0010180631129336315,0.0015143770625493846
6433,0.9999999999999999,0.9999704027447587,0.999882114010501,0.9997366342358768,0.0,0.0005111716699586023,0.0010147354626917533,0.0015032149156893357
6452,0.9999999999999999,0.9999754739113571,0.9999022265764739,0.9997812462754737,0.0,0.0005114974488279929,0.0010173307879911895,0.0015119130558094006
6472,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.000510434965726631,0.0010088715766533836,0.0014835907197018447
6474,0.9999999999999999,0.9999708031968948,0.9998837035543127,0.9997401650317669,0.0,0.0005111956903800888,0.0010149268187161784,0.001503856221613436
6630,0.9999999999999999,0.9999799472910899,0.999920024085146,0.9998209322623118,0.0,0.0005117565264271774,0.0010193981505860219,0.0015188609171774225
6641,0.9999999999999999,0.9999704027447585,0.999882114010501,0.9997366342358768,0.0,0.0005111716699586023,0.0010147354626917533,0.0015032149156893352
6644,0.9999999999999999,0.9999700553344795,0.9998807337135659,0.9997335633666027,0.0,0.0005111531412975265,0.0010145878500343861,0.0015027201755734158
6647,0.9999999999999999,0.999970556235549,0.9998827198111626,0.9997379668889143,0.0,0.0005111871174390291,0.0010148585029968943,0.001503627155675842
6700,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.0,0.0005104349657266311,0.0010088715766533838,0.0014835907197018453
6770,0.9999999999999999,0.9999709194164735,0.9998841651489083,0.9997411913893034,0.0,0.000511202176683664,0.0010149784938724195,0.001504029419823904
6787,0.9999999999999999,0.9999767011471992,0.9999071136839928,0.9997921605416551,0.0,0.0005115841425222826,0.0010180234198980934,0.0015142455308752136
6794,0.9999999999999999,0.9999741073054147,0.9998967739688359,0.9997690294514615,0.0,0.0005114603496020499,0.00101703476548101,0.0015109183027718848
6869,0.9999999999999999,0.9999900054975662,0.999960086178701,0.9999104341250835,0.0,0.000512256913761601,0.0010233923357006207,0.0015322912820336695
6935,0.9999999999999999,0.9999741729658567,0.9998970816618324,0.999769889450212,0.0,0.0005114074202991196,0.0010166144162048378,0.0015095168971831039
6957,0.9999999999999999,0.9999703896132112,0.9998820596864472,0.9997365053120207,0.0,0.0005111747354394201,0.001014759866151688,0.0015032966033064424
6989,0.9999999999999999,0.9999708182587359,0.9998837635644344,0.9997402991708836,0.0,0.0005111962066317864,0.0010149309332804265,0.0015038700217576508
