,reals_0,reals_1,reals_2,reals_3,reals_4,reals_5,reals_6,reals_7,reals_8,reals_9,reals_10,reals_11,reals_12,reals_13,reals_14,reals_15,imags_0,imags_1,imags_2,imags_3,imags_4,imags_5,imags_6,imags_7,imags_8,imags_9,imags_10,imags_11,imags_12,imags_13,imags_14,imags_15
321,0.9999999999999999,0.9999770234438644,0.999908429200614,0.9997952183352496,0.9996390420031511,0.999442175806122,0.9992074844571841,0.9989383773096934,0.998638755449944,0.9983129511849527,0.9979656608765379,0.9976018721771889,0.9972267868109649,0.9968457401123486,0.9964641185865203,0.9960872767851356,0.0,0.0005115476537426306,0.0010177335871847722,0.0015132789736937333,0.0019930694721161627,0.002452234235416307,0.0028862210955776855,0.003290866744528804,0.003662460809793912,0.003997802819878709,0.00429425116655574,0.004549763297442024,0.004762926510566956,0.004932978870825507,0.005059819923957855,0.005144011044530586
323,0.9999999999999999,0.9999761599644054,0.9999049394367475,0.9997872332096116,0.9996245195069741,0.9994188405210711,0.9991727755262574,0.9988894069263141,0.9985722796853256,0.9982253546799305,0.9978529565912844,0.9974597170273813,0.9970505136295167,0.9966304059697806,0.996204569088868,0.9957782255545854,0.0,0.0005115872939867097,0.0010180476762082422,0.0015143220498762763,0.0019954860455206323,0.0024568151400772963,0.0028938471159810747,0.0033024410289361943,0.0036788318995214482,0.00401968040071864,0.004322116880075678,0.004583779130641253,0.004802843408032026,0.004978048280907047,0.0051087109975303325,0.005194736150730133
365,0.9999999999999999,0.9999720323092988,0.9998886747665469,0.9997515529982648,0.9995633400646706,0.9993277027531907,0.9990492279123575,0.9987333303120558,0.9983861438886348,0.9980143985683713,0.9976252851534126,0.9972263109947749,0.9968251493623513,0.9964294855484744,0.9960468628068126,0.9956845312309559,0.0,0.0005111587765970503,0.00101463688374226,0.001502907725896647,0.001968749750536196,0.0024053912703386944,0.002806646220494719,0.0031670381162527505,0.0034819097141022583,0.003747516168695899,0.003961099810873213,0.004120945043233086,0.004226412251105658,0.0042779500503789675,0.004277085630875303,0.004226393396006742
495,0.9999999999999999,0.9999743254596697,0.9998976890567162,0.9997712464725335,0.9995969040263715,0.9993772892735393,0.9991157104833671,0.9988161056254252,0.9984829816552035,0.9981213450408283,0.9977366246081542,0.9973345879005673,0.9969212523502357,0.9965027926378022,0.9960854456763512,0.9956754146920229,0.0,0.0005114129647140971,0.0010166586091452077,0.001509665138739522,0.001984550327654638,0.0024357126192962653,0.002857917870448821,0.0032463803927552494,0.003596837033941339,0.003905613149364418,0.0041696794405120495,0.0043866987790218215,0.004555062290429686,0.004673914138760021,0.004743164628648563,0.004763491423207969
503,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.9993846316675896,0.9990552281695082,0.9986685353100072,0.9982335170057242,0.9977602556394155,0.9972597175465648,0.9967434979534722,0.9962235513036909,0.9957119132495302,0.9952204207790157,0.9947604369917111,0.994342586928142,0.0,0.0005104349657266311,0.0010088715766533838,0.0014835907197018453,0.0019234252662703225,0.0023180199683868496,0.0026580724597588066,0.0029355497531890046,0.003143875196385624,0.003278081536045975,0.0033349265292179926,0.003312968412956225,0.0032125994778778506,0.003036036966619304,0.0027872715116756277,0.002471974315533051
554,0.9999999999999999,0.9999694069750782,0.9998781933261999,0.9997280445162736,0.9995217338090453,0.9992630692317119,0.998956820756741,0.9986086291038146,0.9982248979163187,0.9978126713864628,0.9973794996827989,0.9969332947682077,0.9964821793808298,0.9960343320813819,0.9955978313452989,0.9951805016957398,0.0,0.0005110768208234912,0.0010139815623855775,0.001500697868010036,0.0019635178346417647,0.0023951888184219144,0.0027890514950538424,0.003139166523697305,0.003440427382685609,0.0036886572117529205,0.0038806878035465425,0.0040144192310375484,0.004088858970398992,0.004104139773799094,0.004061515955739748,0.003963338172165927
560,0.9999999999999999,0.9999708182587359,0.9998837635644344,0.9997402991708834,0.9995428361940996,0.9992946926464178,0.9990000370646016,0.9986638176922683,0.9982916784229537,0.997889862935624,0.9974651086554648,0.9970245323459919,0.9965755092809013,0.9961255480532486,0.9956821631536094,0.9952527474866015,0.0,0.0005111962066317867,0.0010149309332804267,0.0015038700217576515,0.0019709317876195546,0.0024094078694277972,0.002813077715853104,0.003176314759643762,0.003494182469240941,0.0037625186414293674,0.003978006498920376,0.004138231381752683,0.004241722067024757,0.004287976013549919,0.004277468102078806,0.004211642723087563
579,0.9999999999999999,0.9999708182587359,0.9998837635644344,0.9997402991708834,0.9995428361940996,0.9992946926464178,0.9990000370646016,0.9986638176922683,0.9982916784229537,0.997889862935624,0.9974651086554648,0.9970245323459919,0.9965755092809013,0.9961255480532486,0.9956821631536094,0.9952527474866015,0.0,0.0005111962066317866,0.0010149309332804267,0.0015038700217576513,0.0019709317876195546,0.0024094078694277972,0.002813077715853103,0.0031763147596437615,0.003494182469240941,0.003762518641429366,0.003978006498920376,0.0041382313817526824,0.004241722067024757,0.004287976013549921,0.004277468102078804,0.004211642723087563
601,0.9999999999999999,0.9999705421893503,0.9998826643863157,0.9997378450133125,0.9995385200382146,0.9992880413748949,0.9989906196446282,0.9986512522783794,0.9982756381909565,0.9978700804878553,0.9974413788704198,0.9969967135812083,0.9965435228761149,0.9960893761204342,0.9956418446807276,0.9952083728218093,0.0,0.0005111856532157456,0.0010148468392262838,0.00150358807050985,0.001970269609674421,0.0024081298592948477,0.002810901274849617,0.003172917815474437,0.0034892120922818373,0.0037556005505636767,0.003968755227268168,0.0041262608552072805,0.004226656336558155,0.0042694598760663425,0.0042551773443460375,0.0041852937290007336
653,0.9999999999999999,0.999974603907715,0.9998987853253654,0.9997736478848934,0.9996010128813674,0.9993833924159621,0.9991239523523558,0.9988264656329023,0.99849525664313,0.998135137445143,0.9977513368204284,0.9973494231686242,0.9969352223994236,0.9965147320286293,0.9960940327453578,0.9956791987546832,0.0,0.0005114269699122727,0.0010167694616169934,0.0015100326117487974,0.001985399464931539,0.0024373166430294337,0.0028605761270029282,0.0032503919452072437,0.0036024706370992405,0.0039130744531280254,0.004179076358722528,0.004398006031174635,0.004568086171066498,0.004688258592745603,0.004758199709104078,0.004778325182345943
654,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.9993846316675896,0.9990552281695082,0.9986685353100072,0.9982335170057242,0.9977602556394155,0.9972597175465648,0.9967434979534722,0.9962235513036909,0.9957119132495302,0.9952204207790157,0.9947604369917111,0.994342586928142,0.0,0.0005104349657266308,0.0010088715766533832,0.001483590719701844,0.0019234252662703216,0.0023180199683868487,0.0026580724597588053,0.0029355497531890033,0.0031438751963856234,0.003278081536045974,0.0033349265292179926,0.003312968412956225,0.003212599477877851,0.003036036966619305,0.0027872715116756303,0.002471974315533054
666,0.9999999999999999,0.9999697592575206,0.9998795947751696,0.9997311694056441,0.9995272201552793,0.9992715072362193,0.9989687440753127,0.9986245095855931,0.9982451443370847,0.9978376325639743,0.9974094722093096,0.9969685354313804,0.9965229221736518,0.9960808095292452,0.9956502997090616,0.9952392694482984,0.0,0.0005110846464526699,0.0010140433452481498,0.001500901795544693,0.0019639861612345128,0.002396066283894478,0.0027904906193627578,0.0031413103810819143,0.003443390574889019,0.0036925058546995416,0.00388541941194898,0.0040199434284271425,0.004094979966344186,0.004110541534671919,0.0040677509501835605,0.003968820498080469
669,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.9993846316675896,0.9990552281695082,0.9986685353100072,0.9982335170057242,0.9977602556394155,0.9972597175465648,0.9967434979534722,0.9962235513036909,0.9957119132495302,0.9952204207790157,0.9947604369917111,0.994342586928142,0.0,0.0005104349657266308,0.0010088715766533834,0.0014835907197018445,0.0019234252662703216,0.0023180199683868487,0.002658072459758805,0.0029355497531890033,0.0031438751963856234,0.003278081536045974,0.003334926529217992,0.003312968412956225,0.003212599477877851,0.003036036966619305,0.0027872715116756307,0.002471974315533054
681,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.9993846316675896,0.9990552281695082,0.9986685353100072,0.9982335170057242,0.9977602556394155,0.9972597175465648,0.9967434979534722,0.9962235513036909,0.9957119132495302,0.9952204207790157,0.9947604369917111,0.994342586928142,0.0,0.0005104349657266311,0.0010088715766533838,0.0014835907197018453,0.0019234252662703225,0.00231801996838685,0.0026580724597588066,0.0029355497531890046,0.003143875196385624,0.003278081536045975,0.0033349265292179926,0.003312968412956225,0.0032125994778778506,0.003036036966619304,0.0027872715116756277,0.002471974315533051
777,0.9999999999999999,0.9999740156557075,0.9998964527549012,0.9997684756529873,0.9995920049003434,0.9993696875070986,0.9991048559640308,0.9988014766575807,0.9984640884820845,0.9980977326048603,0.9977078744774361,0.9973003193067811,0.9968811223020395,0.9964564950933894,0.9960327097789715,0.9956160020924434,0.0,0.0005114062356314571,0.001016604959727121,0.001509485098431924,0.0019841269506965546,0.002434894141734535,0.0028565211622197666,0.0032441951295041926,0.00359363049728135,0.003901135550134374,0.00416366964756829,0.004378890326434469,0.00454518952885581,0.004661718392384285,0.004728400217518383,0.004745931412091399
784,0.9999999999999999,0.9999700553344795,0.9998807337135659,0.9997335633666027,0.9995310618387228,0.9992766922746196,0.9989748032850158,0.9986305534426249,0.9982498217219202,0.9978391054416579,0.9974054074865377,0.9969561147708843,0.9964988700595107,0.9960414393763466,0.9955915773079741,0.9951568925455578,0.0,0.0005111531412975265,0.0010145878500343864,0.0015027201755734166,0.0019682327894069923,0.0024042024827310472,0.0028042208013667517,0.00316250571758446,0.003474002394554905,0.003734471289195064,0.0039405620597768,0.004089871991978514,0.004180987926771241,0.0042135109609381955,0.004188063491119656,0.00410627847982116
788,0.9999999999999999,0.9999941142635829,0.9999765024186138,0.9999472995829991,0.9999067277253623,0.9998550908994105,0.9997927687226775,0.9997202082461907,0.9996379143977576,0.9995464392135973,0.9994463701002286,0.9993383173902767,0.9992229014716554,0.9991007397790942,0.9989724339399677,0.9988385573628137,0.0,0.0005125129023905442,0.0010254363751821395,0.0015391682191058054,0.0020540809864126584,0.002570510077225984,0.0030887426823881094,0.0036090078250476327,0.004131467728457107,0.00465621070754585,0.005183245747471152,0.005712498894308058,0.0062438115421703435,0.006776940658284356,0.007311560943826705,0.007847268884671483
797,0.9999999999999999,0.9999704457925684,0.9998822802944096,0.9997369863756818,0.9995370072916181,0.9992857048977595,0.9989873021578684,0.9986468109303385,0.9982699462713174,0.9978630287238734,0.997432876268463,0.9969866877870873,0.9965319200388781,0.9960761602559024,0.9956269965428257,0.9951918883014519,0.0,0.0005111824476495404,0.0010148212920729938,0.0015035023941242607,0.0019700683220390193,0.0024077411912988757,0.002810238993981033,0.0031718834222647907,0.003487697336760055,0.003753490208054775,0.0039659300662947755,0.00412260072516491,0.0042220432993575665,0.00426378130415242,0.004248328907460374,0.0041771821937665035
830,0.9999999999999999,0.9999757951740049,0.9999034858892853,0.9997839836716165,0.9996187942714598,0.9994099976643454,0.9991602204270492,0.998872600859155,0.998550747316627,0.9981986903148007,0.9978208290414947,0.997421872995659,0.9970067795320817,0.9965806881473139,0.9961488523854196,0.9957165702738043,0.0,0.0005115731171891553,0.0010179345841844522,0.0015139421711995841,0.0019945915570953195,0.0024550829658053232,0.0028908850561789887,0.003297795207368073,0.0036719953903038083,0.004010102875104053,0.004309215093619026,0.0045669480548370224,0.0047814677974728536,0.0049515144575880314,0.0050764186282856606,0.005156109792051927
844,0.9999999999999999,0.9999651526733719,0.9998613344495072,0.9996907013065679,0.999456795899193,0.999164472722257,0.9988197955699352,0.9984299094629974,0.9980028897581776,0.9975475716368135,0.9970733635854573,0.9965900488200105,0.9961075788599575,0.9956358636250418,0.9951845624997612,0.9947628807897817,0.0,0.000510780233574955,0.0010116197122895113,0.001492787331467557,0.0019449668480525845,0.0023594533086840853,0.002728336536084566,0.003044667789892036,0.0033026060748972174,0.003497541001253204,0.0036261895984555067,0.003686665037187167,0.0036785158087635334,0.003602734538251085,0.003461736251080777,0.0032593065604661024
871,0.9999999999999999,0.9999707389611854,0.9998834477301572,0.9997395935940312,0.9995415942769973,0.9992927768060627,0.9989973209088545,0.9986601879090065,0.9982870363319982,0.9978841256609516,0.9974582098839194,0.9970164226482193,0.9965661559803547,0.9961149346396193,0.9956702882477194,0.9952396233743868,0.0,0.0005111933929194334,0.0010149085121995134,0.0015037948468332749,0.001970755230774628,0.002409067101890197,0.0028124973682877616,0.0031754089219336703,0.003492856982098307,0.003760673624825387,0.003975539056339958,0.004135038414644104,0.004237703130630784,0.0042830361436528505,0.00427152054211173,0.004204611482568919
875,0.9999999999999999,0.9999651479172318,0.9998613157276587,0.9996906603084326,0.9994567257822782,0.9991643686367908,0.9988196551230037,0.9984297331078354,0.9980026810963648,0.9975473376235705,0.9970731146309705,0.9965897987826582,0.9961073449303838,0.9956356661031633,0.9951844244698781,0.9947628277019542,0.0,0.0005107796791086812,0.0010116152979375308,0.0014927725526205715,0.0019449322103022725,0.0023593866343216228,0.0027282233588317617,0.00304449182640899,0.0033023497593402313,0.003497186067259628,0.0036257176914609454,0.0036860583389767103,0.0036777576556515745,0.0036018100142905696,0.0034606327382251927,0.00325801422863563
895,0.9999999999999999,0.9999651395237608,0.9998612862559345,0.9996906092526697,0.9994566725136587,0.9991643594818336,0.9988197695990398,0.9984300891160538,0.9980034389023481,0.9975487024896111,0.9970753380028099,0.9965931779746312,0.9961122212961403,0.99564242172304,0.9951934774294108,0.9947746260777721,0.0,0.0005107726411253326,0.001011559289393424,0.0014925851757069373,0.0019444934936846143,0.002358543264401004,0.0027267941262480297,0.0030422741273489085,0.0032991269594675153,0.003492735509592307,0.003619819109024723,0.003678502419144833,0.0036683544961546026,0.0035903972111720485,0.0034470828535707898,0.003242241400561499
915,0.9999999999999999,0.9999707959181857,0.9998836742114223,0.9997400981609901,0.9995424789284816,0.9992941345895279,0.9989992337614015,0.9986627247847936,0.9982902516661014,0.9978880582120276,0.9974628819893407,0.9970218399158379,0.9965723074309489,0.9961217933035719,0.9956778122088132,0.9952477572430222,0.0,0.0005111960804066999,0.0010149299237592268,0.0015038666161927882,0.0019709237203621743,0.0024093921260561306,0.002813050538612645,0.003176271654144078,0.0034941182123401503,0.003762427290223605,0.003977881400741949,0.004138065185067212,0.004241506733104592,0.0042877028287884615,0.004277127690798506,0.004211225060683259
933,0.9999999999999999,0.9999873055847677,0.9999493687371602,0.9998866267220583,0.9997998019088525,0.9996898922535544,0.9995581581529537,0.9994061058471171,0.9992354675927941,0.9990481788735507,0.9988463529521379,0.9986322531061486,0.9984082629189832,0.9981768550240752,0.9979405587209037,0.9977019268962544,0.0,0.0005120304389701712,0.0010215858023786995,0.0015262237601442919,0.0020235670311169844,0.002511334808450431,0.0029873728827253124,0.003449682056271124,0.003896444465250875,0.0043260474543773955,0.004737104682237945,0.005128474172667394,0.005499273068922423,0.005848888892010676,0.006176987151815964,0.006483515208993334
963,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.9993846316675896,0.9990552281695082,0.9986685353100072,0.9982335170057242,0.9977602556394155,0.9972597175465648,0.9967434979534722,0.9962235513036909,0.9957119132495302,0.9952204207790157,0.9947604369917111,0.994342586928142,0.0,0.0005104349657266304,0.0010088715766533828,0.0014835907197018434,0.0019234252662703201,0.002318019968386847,0.0026580724597588035,0.002935549753189002,0.0031438751963856217,0.0032780815360459728,0.0033349265292179917,0.003312968412956225,0.0032125994778778514,0.003036036966619306,0.002787271511675632,0.0024719743155330568
1001,0.9999999999999999,0.9999741729658567,0.9998970816618324,0.999769889450212,0.9995945152522555,0.9993736038515377,0.9991104849676833,0.9988091217374078,0.9984740494045591,0.998110305173167,0.9977233503149223,0.9973189857429001,0.9969032623648405,0.996482387610316,0.9960626295853795,0.9956502203448971,0.0,0.0005114074202991187,0.0010166144162048355,0.001509516897183101,0.001984201940169701,0.0024350396460803662,0.002856770588798419,0.003244587494954365,0.003594209882782282,0.003901950498137452,0.0041647725136741455,0.0043803366012148855,0.004547037145244002,0.00466402703476419,0.004731230648821772,0.004749344835055211
1026,0.9999999999999999,0.9999700793948044,0.9998811541820674,0.999735708937959,0.9995378012814075,0.999292939521696,0.9990079166009543,0.998690605375373,0.9983497214523537,0.997994560784693,0.9976347199873886,0.9972798078644269,0.9969391568961865,0.9966215434348547,0.9963349250857564,0.996086203224976,0.0,0.0005108155202161271,0.0010119180679829646,0.0014938837000611062,0.0019478577738020542,0.0023658179694355072,0.002740812096990928,0.0030671634889816494,0.0033406377663692554,0.0035585659406059196,0.0037199201428632736,0.0038253397123742747,0.003877106885189756,0.003879072856551071,0.00383653649779624,0.0037560794462915092
1115,0.9999999999999999,0.9999694935886401,0.9998785393762369,0.9997288216222915,0.9995231116153989,0.99926521468088,0.9989598974241004,0.9986127966089096,0.9982303114237742,0.9978194812075223,0.9973878509860368,0.996943327405311,0.9964940278305601,0.9960481255119419,0.9956136937924482,0.995198552351166,0.0,0.0005110780327883017,0.0010139912341161307,0.0015007303757847983,0.001963594447430491,0.0023953373512893648,0.0027893058600634677,0.0031395661890835217,0.003441016753264297,0.0036894849454302088,0.003881806080320042,0.004015882992024525,0.004090725145144231,0.004106466514393004,0.004064361896106542,0.003966761730264914
1262,0.9999999999999999,0.9999702379462709,0.9998814515233622,0.9997351313781744,0.9995337335097231,0.999280637163399,0.9989800868998294,0.9986371198341992,0.9982574792967794,0.9978475163987707,0.9974140811953837,0.9969644053167707,0.9965059780839325,0.9960464182384985,0.9955933434904437,0.9951542401250207,0.0,0.0005111765024658872,0.0010147738993647158,0.00150334338870743,0.001969694534883088,0.0024070188884619797,0.002809007037236151,0.003169957075763274,0.0034848726283428126,0.0037495487401048226,0.0039606441596361725,0.004115738770711436,0.004213375186204549,0.004253083789732502,0.004235390795332346,0.004161809187594695
1284,0.9999999999999999,0.9999708182587359,0.9998837635644344,0.9997402991708834,0.9995428361940996,0.9992946926464178,0.9990000370646016,0.9986638176922683,0.9982916784229537,0.997889862935624,0.9974651086554648,0.9970245323459919,0.9965755092809013,0.9961255480532486,0.9956821631536094,0.9952527474866015,0.0,0.000511196206631786,0.0010149309332804256,0.00150387002175765,0.001970931787619553,0.002409407869427795,0.0028130777158531023,0.0031763147596437593,0.003494182469240938,0.0037625186414293643,0.003978006498920374,0.0041382313817526824,0.004241722067024757,0.004287976013549921,0.004277468102078806,0.004211642723087564
1287,0.9999999999999999,0.9999651580946943,0.9998613561034214,0.9996907499110129,0.9994568820191981,0.9991646067142488,0.9988199875313405,0.9984301691884112,0.9980032267031896,0.997547994890384,0.9970738818515046,0.9965906704086255,0.9961083116884045,0.9956367152284423,0.9951855400510933,0.994763991128583,0.0,0.0005107803171715123,0.0010116203790873188,0.0014927895708587182,0.00194497211984173,0.0023594635146684307,0.002728353983340833,0.0030446951467417503,0.0033026463207159046,0.0034975973714522924,0.0036262655260939016,0.003686764092759107,0.003678641639757931,0.003602890810083734,0.003461926590964189,0.003259534505703213
1326,0.9999999999999999,0.9999695062791042,0.999878590094531,0.9997289355760427,0.9995233137991447,0.9992655297973493,0.998960349811824,0.9986134101777101,0.9982311095994897,0.9978204868871101,0.9973890865039411,0.9969448145117219,0.9964957876819002,0.9960501786736273,0.9956160602536734,0.995201251551175,0.0,0.000511078178783327,0.0010139923995729873,0.0015007342951832581,0.001963603691647528,0.0023953552913983742,0.002789336620396716,0.0031396145906572494,0.0034410882488910286,0.003689585548036465,0.003881942286145192,0.004016061700494109,0.004090953577286007,0.0041067521316940445,0.004064712321694488,0.00396718467423581
1327,0.9999999999999999,0.9999767696840377,0.9999073832922928,0.9997927503279816,0.9996343728030709,0.9994343246979543,0.9991952236017,0.9989201949229934,0.9986128291640782,0.9982771328453759,0.9979174737557467,0.9975385212813254,0.9971451826334417,0.9967425358524132,0.9963357605081725,0.9959300670501707,0.0,0.0005115891584971063,0.001018063112933631,0.001514377062549384,0.0019956260413864966,0.0024571124196120977,0.0028944105429308748,0.00330342761787065,0.0036804600025561896,0.004022244126020487,0.00432600133326234,0.004589476037119482,0.004810966650429383,0.004989348871618307,0.005124091002416654,0.005215261086386576
1339,0.9999999999999999,0.9999604022863546,0.9998425274194409,0.9996491088598494,0.9993846316675896,0.9990552281695082,0.9986685353100072,0.9982335170057242,0.9977602556394155,0.9972597175465648,0.9967434979534722,0.9962235513036909,0.9957119132495302,0.9952204207790157,0.9947604369917111,0.994342586928142,0.0,0.0005104349657266309,0.0010088715766533836,0.0014835907197018447,0.0019234252662703219,0.002318019968386849,0.0026580724597588053,0.0029355497531890038,0.003143875196385624,0.0032780815360459745,0.0033349265292179926,0.003312968412956225,0.003212599477877851,0.003036036966619305,0.00278727151167563,0.002471974315533054
1421,0.9999999999999999,0.9999686488651838,0.9998752211931851,0.9997215814954871,0.9995107952627614,0.9992470668190646,0.998935654092735,0.9985827620355996,0.9981954168558232,0.9977813236194015,0.9973487101129928,0.9969061601396361,0.9964624396332344,0.9960263191231584,0.9956063961539663,0.9952109212655815,0.0,0.0005109788497919632,0.001013202195433255,0.0014980921293342533,0.0019574223305416053,0.00238348491517447,0.0027692467592412185,0.003108492119913307,0.0033959486599177096,0.0036273943171506494,0.0037997428510446987,0.003911106330712313,0.003960833298618432,0.003949521837963364,0.0038790072820227856,0.003752324819015019
